47110453,0.00
47110455,13.07
47110456,20.30
47110457,8.35
47110460,10.05
47110461,10.36
47110463,0.00
47110466,0.00
47110467,0.00
47110468,0.00
47110469,21.19
47110470,12.06
47110471,25.16
47110472,21.08
47110473,0.00
47110474,0.94
47110475,14.31
47110506,27.86
47110507,18.55
47110508,19.92
47110509,0.00
47110510,0.00
47110511,20.07
47110512,27.64
47110513,0.04
47110514,0.00
47110515,0.00
47110516,0.00
47110517,0.33
47110518,0.00
47110519,0.00
47110520,0.00
47110521,30.99
47110522,0.00
47110523,0.00
47110524,14.18
47110531,7.80
47110532,0.00
47110533,3.00
47110534,0.00
47110535,0.00
47110536,0.00
47110537,0.00
47110538,0.00
47110539,0.00
47110540,50.55
47110541,0.00
47110542,0.00
47110543,0.00
47110544,6.15
47110545,0.00
47110546,7.11
47110547,4.22
47110548,0.85
47110549,26.16
47110550,0.00
47110551,5.28
47110552,0.00
47110553,0.00
47110554,27.92
47110555,0.00
47110556,0.00
47110557,6.12
47110558,4.60
47110559,0.00
47110560,0.00
47110561,12.01
47110562,0.00
47110563,10.90
47110564,0.00
47110565,35.28
47110566,0.00
47110567,0.00
47110568,5.34
47110569,0.00
47110570,0.00
47110571,6.53
47110572,0.00
47110573,25.93
47110574,0.00
47110575,17.64
47110576,3.04
47110577,0.00
47110579,9.21
47110581,0.00
47110651,0.17
47110652,0.00
47110654,3.86
47110655,0.00
47110656,0.00
47110657,7.26
47110658,2.01
47110659,0.00
47110660,0.20
47110661,3.99
47110662,9.92
47110663,18.98
47110664,8.05
47110665,0.80
47110666,0.00
47110667,0.00
47110668,35.15
47110669,0.00
47110670,3.66
47110689,0.00
47110691,0.63
47110694,0.00
47110699,0.67
47110021,0.26
47110022,0.00
47110027,0.00
47110028,0.00
47110029,0.00
47110030,0.00
47110031,0.00
47110032,0.00
47110033,0.00
47110035,0.00
47110038,0.00
47110039,0.00
47110040,0.00
47110041,39.70
47110042,18.22
47110043,0.00
47110044,0.00
47110045,0.28
47110046,16.34
47110047,13.05
47110048,6.18
47110049,0.12
47110050,0.00
47110051,25.21
47110052,12.56
47110053,3.11
47110054,0.00
47110055,0.00
47110056,0.00
47110057,0.00
47110058,31.21
47110059,0.00
47110060,0.00
47110061,0.00
47110062,9.13
47110063,0.00
47110064,0.00
47110065,0.00
47110066,13.36
47110067,0.00
47110068,16.66
47110069,0.00
47110070,40.91
47110074,16.79
47110075,1.65
47110076,0.00
47110077,15.82
47110078,0.00
47110079,7.53
47110080,0.00
47110081,2.54
47110082,0.00
47110083,14.45
47110084,7.72
47110085,0.00
47110086,12.04
47110087,0.00
47110088,5.33
47110089,0.00
47110090,0.00
47110091,1.66
47110092,6.72
47110093,0.00
47110094,0.00
47110095,2.56
47110096,4.29
47110097,2.79
47110098,13.55
47110099,5.32
47110100,0.00
47110101,12.76
47110102,0.00
47110103,0.00
47110104,24.83
47110105,0.00
47110106,0.00
47110107,0.00
47110108,3.41
47110109,2.49
47110110,0.00
47110111,0.00
47110112,19.16
47110113,0.00
47110114,14.06
47110116,0.00
47110123,0.00
47110126,0.00
47110127,0.00
47110128,28.20
47110129,0.00
47110130,0.00
47110131,0.00
47110132,0.00
47110133,0.00
47110134,29.39
47110143,0.00
