shape_id,shape_lat,shape_lon,point_seq,dist
73751,52.143866,-106.674689,372,9.2203
73680,52.114764,-106.639094,73,3.0468
74011,52.143697,-106.658898,356,7.6592
73994,52.141316,-106.580049,15,0.1910
73720,52.122512,-106.668607,338,8.0443
73684,52.124202,-106.664145,588,12.5715
73736,52.115697,-106.670391,283,5.1715
73632,52.137035,-106.705818,218,4.6394
73968,52.112326,-106.598619,35,0.1352
73992,52.141224,-106.595516,348,5.2235
73666,52.144856,-106.726115,245,5.0705
74015,52.129295,-106.705631,338,6.7394
73963,52.106791,-106.618510,209,4.9428
73707,52.157537,-106.644702,252,5.5635
73701,52.168501,-106.637992,554,7.8663
74017,52.132989,-106.658780,153,2.0360
73931,52.126328,-106.731773,71,2.3163
73934,52.133530,-106.722251,299,5.1569
73678,52.112316,-106.598905,363,8.1354
73998,52.170167,-106.584512,356,8.8841
73741,52.116240,-106.671128,133,1.9674
73740,52.118099,-106.669357,111,1.7225
73710,52.130544,-106.628658,221,3.2280
73992,52.132105,-106.639539,44,0.2829
73680,52.114624,-106.663152,138,4.6946
74018,52.133531,-106.722237,25,0.0626
73986,52.169447,-106.575741,486,11.7539
73740,52.118536,-106.669156,102,1.6715
73960,52.129885,-106.635718,89,0.2260
73650,52.091958,-106.616141,158,3.3727
73713,52.151701,-106.663365,75,2.7773
74001,52.128856,-106.604286,155,2.5235
73685,52.114705,-106.714895,321,5.7744
73739,52.100837,-106.628983,404,6.6190
73739,52.129020,-106.665534,25,0.4514
73684,52.110902,-106.688745,469,9.3222
73731,52.117140,-106.570497,206,4.7561
73666,52.143857,-106.682183,333,8.1773
73746,52.143861,-106.688064,151,3.0784
73709,52.179568,-106.627768,77,1.5414
73665,52.143857,-106.679085,140,2.8251
74416,52.125613,-106.665326,273,7.1989
74398,52.144255,-106.564477,47,1.3316
74019,52.136627,-106.654995,418,9.1323
73653,52.129192,-106.622740,41,2.0591
73947,52.134226,-106.720732,141,2.2323
73608,52.134327,-106.720771,299,7.9217
73934,52.129263,-106.680540,71,1.4024
73638,52.134122,-106.720981,256,3.9130
73730,52.131093,-106.628140,611,10.9037
73995,52.143566,-106.591322,75,1.6977
73940,52.134188,-106.720753,220,5.0207
73676,52.115820,-106.671157,181,2.8242
73723,52.078048,-106.623552,431,8.4476
73650,52.093390,-106.636427,90,1.6527
73970,52.110910,-106.562054,96,1.2301
73678,52.112446,-106.598340,371,8.1788
73952,52.120285,-106.634677,236,4.9820
73958,52.116768,-106.623543,198,3.3205
73735,52.107867,-106.598900,20,0.5240
73943,52.153251,-106.700977,141,2.4646
73658,52.091981,-106.613822,84,1.9977
73718,52.182163,-106.657665,26,3.0421
74015,52.134208,-106.720739,194,4.8514
73961,52.117321,-106.619792,240,2.7475
74005,52.133553,-106.722078,209,2.3597
74018,52.129267,-106.677414,127,3.7445
74026,52.126179,-106.732115,69,2.2877
73719,52.101821,-106.716990,39,0.6411
73678,52.114763,-106.643966,284,4.7834
73673,52.114639,-106.670491,202,2.9660
73940,52.129374,-106.717505,107,3.9337
73677,52.114627,-106.657496,249,3.8568
73698,52.145844,-106.650560,324,7.2951
73673,52.121479,-106.669013,118,2.1512
73676,52.114765,-106.638756,296,5.1406
73732,52.118151,-106.570070,480,7.4968
73963,52.083463,-106.629568,30,1.0435
73743,52.125488,-106.667251,218,6.3068
73903,52.130487,-106.636962,69,0.1103
74019,52.143839,-106.660785,356,7.5332
73731,52.127666,-106.584761,109,2.6242
73736,52.110511,-106.670435,247,4.5940
74006,52.134405,-106.721009,333,7.5208
73849,52.129526,-106.613842,142,1.8599
73663,52.110586,-106.608830,36,0.9238
73702,52.151287,-106.611746,274,3.7513
74007,52.129944,-106.721426,274,2.9941
74008,52.130165,-106.661297,169,2.4643
73632,52.130866,-106.673452,77,1.7338
73717,52.164739,-106.664868,70,5.5082
73720,52.108516,-106.676833,271,6.3205
73992,52.136603,-106.615971,235,2.3074
73980,52.148023,-106.621133,154,3.7339
73930,52.129228,-106.666413,568,12.2693
74394,52.138648,-106.598941,93,2.3473
73730,52.114502,-106.598907,35,0.3976
73688,52.133539,-106.722268,30,0.0656
73634,52.134425,-106.721051,285,6.5694
73611,52.143987,-106.694094,5,0.1702
73702,52.158322,-106.643803,432,6.2334
74006,52.129272,-106.671955,214,3.3546
74007,52.134367,-106.720860,102,2.2237
74016,52.136630,-106.722017,515,8.5258
73764,52.133913,-106.664549,374,9.4741
73718,52.157956,-106.663220,113,6.7313
73940,52.133529,-106.722155,284,5.1485
73980,52.130472,-106.661149,262,8.9572
73632,52.130497,-106.663915,36,0.9489
73703,52.129532,-106.635905,179,4.8826
74399,52.133417,-106.563837,127,2.5524
73611,52.143589,-106.694110,7,0.2152
73721,52.105171,-106.711158,385,8.3380
73919,52.133545,-106.722287,234,2.3766
74017,52.132634,-106.656812,144,1.8950
73743,52.086690,-106.647821,4,0.0761
73958,52.125827,-106.634689,277,5.0925
73930,52.133551,-106.722294,35,0.0686
73971,52.104985,-106.598909,59,0.9712
73960,52.118488,-106.615854,259,3.0466
74002,52.135088,-106.603992,129,2.9726
73815,52.135688,-106.670203,91,1.8549
73984,52.149897,-106.578709,399,9.1877
73732,52.136576,-106.605467,285,2.7581
73923,52.134248,-106.720729,206,5.0127
73992,52.133245,-106.627335,132,1.3526
74016,52.134888,-106.725382,497,8.0534
73649,52.098859,-106.656748,126,3.7975
73644,52.129326,-106.728244,117,2.9040
73996,52.145755,-106.598905,237,4.8704
74019,52.146966,-106.666135,334,6.8230
73696,52.155803,-106.642253,162,3.9242
73650,52.093391,-106.626804,118,2.3117
73719,52.101890,-106.670790,222,5.4326
74006,52.134192,-106.720750,392,7.5609
73814,52.173096,-106.632680,76,1.1089
73984,52.148329,-106.558459,606,13.3916
73934,52.129268,-106.675881,53,1.0834
73723,52.089069,-106.646581,326,5.4732
73952,52.105649,-106.612622,94,1.9472
73723,52.082715,-106.607830,537,10.0742
73905,52.115152,-106.603612,183,5.7856
74005,52.134058,-106.721191,201,2.2767
73741,52.117532,-106.669792,118,1.7954
73920,52.136900,-106.733194,29,1.1145
73681,52.120120,-106.740209,448,10.4863
73735,52.100899,-106.670397,330,6.8246
74398,52.141645,-106.550056,144,2.8967
73683,52.116166,-106.724285,300,6.0004
73679,52.130189,-106.662242,284,7.6440
73931,52.110821,-106.741674,9,0.2850
73754,52.172635,-106.666998,136,4.1002
74017,52.129904,-106.661420,171,2.4944
74424,52.134271,-106.636382,171,2.9161
73658,52.092264,-106.610412,76,1.7613
74003,52.169845,-106.555430,244,5.1147
73999,52.164069,-106.563642,67,0.7703
73955,52.112335,-106.597380,402,6.2883
73638,52.134284,-106.720737,199,3.8795
73665,52.133272,-106.724556,439,10.9784
73943,52.147312,-106.713906,25,0.5990
73638,52.133749,-106.721722,276,3.9809
74005,52.134097,-106.721107,194,2.2686
73703,52.128879,-106.638766,168,4.6228
73638,52.133520,-106.722158,287,4.0208
73707,52.157758,-106.641583,297,5.7898
73732,52.124081,-106.598007,647,10.2851
73934,52.132018,-106.723586,325,5.4867
73876,52.194905,-106.656955,368,13.5271
73851,52.115341,-106.603656,196,5.1691
74000,52.131361,-106.598948,216,5.0586
73673,52.114763,-106.643966,284,4.7834
74016,52.129315,-106.708801,273,5.8728
73926,52.125329,-106.754657,46,0.7537
73974,52.101394,-106.567368,158,3.5440
73739,52.100250,-106.624407,425,6.9865
73713,52.157604,-106.645413,187,4.7189
74398,52.150056,-106.565824,26,0.6708
73953,52.104749,-106.607761,75,1.5981
74023,52.142147,-106.603965,116,3.1575
74416,52.129398,-106.721428,73,0.7301
73925,52.126707,-106.758777,53,1.1919
73611,52.137094,-106.685847,51,1.5106
74005,52.134394,-106.720977,91,2.1996
73604,52.100466,-106.671768,43,1.0614
73751,52.150465,-106.708229,215,5.1285
73742,52.125921,-106.667030,23,0.6552
73610,52.129266,-106.677503,55,1.1438
73958,52.119901,-106.634676,254,4.4325
74398,52.140490,-106.549764,112,2.7602
73682,52.134348,-106.720809,177,3.8989
73632,52.133377,-106.695895,172,3.5512
73739,52.117911,-106.669478,114,1.7484
74425,52.136619,-106.647355,172,5.0239
73942,52.134297,-106.720738,43,0.0912
73959,52.129839,-106.635694,335,6.4994
73684,52.128096,-106.722567,106,0.9114
73713,52.158002,-106.660743,91,3.6523
73729,52.120934,-106.598922,81,1.1130
73926,52.134279,-106.720735,178,4.8420
73721,52.092798,-106.671363,255,5.1410
74016,52.129267,-106.677414,229,3.7236
74019,52.169319,-106.690672,5,0.0040
73638,52.120012,-106.738104,54,1.2703
73746,52.147029,-106.704993,194,4.6951
74007,52.134381,-106.720925,97,2.2184
73710,52.128873,-106.639063,397,4.4994
73852,52.093837,-106.587583,23,0.3020
73661,52.107321,-106.656759,26,1.1230
73669,52.114622,-106.665906,184,2.3937
73763,52.143870,-106.666274,290,7.6331
73942,52.144279,-106.717833,279,2.5775
74006,52.129260,-106.685818,249,4.3036
73751,52.133382,-106.723944,45,0.1937
73930,52.134116,-106.721039,393,7.7241
74019,52.151611,-106.678347,233,4.9680
73722,52.124394,-106.668215,28,0.8036
73605,52.101532,-106.682108,6,0.2427
73992,52.133300,-106.629083,114,1.2183
74012,52.133703,-106.722257,120,3.6911
73644,52.132987,-106.727294,132,3.3755
73732,52.123479,-106.585680,414,6.0120
73926,52.133293,-106.724486,298,5.1591
73701,52.168036,-106.639186,547,7.7695
73720,52.103577,-106.714493,49,0.9017
73677,52.114782,-106.610872,352,7.0509
73683,52.116604,-106.741695,220,3.6527
73995,52.137545,-106.586021,137,3.1262
73658,52.091959,-106.616719,94,2.1968
73638,52.130860,-106.678983,511,9.1560
73653,52.130743,-106.637721,100,3.2608
73967,52.107792,-106.568544,51,0.8385
73980,52.149897,-106.578954,20,0.2341
73710,52.130457,-106.636670,364,4.0805
73906,52.098898,-106.587995,111,2.4687
74416,52.133555,-106.722304,36,0.0686
73762,52.175580,-106.615975,161,3.5713
73738,52.100238,-106.611922,25,0.6230
73604,52.123700,-106.662810,276,6.9798
73949,52.133539,-106.722275,151,0.2439
73960,52.128891,-106.634727,132,0.3634
73736,52.101190,-106.628482,37,0.5388
73675,52.114784,-106.635119,305,5.3898
73986,52.128885,-106.638924,62,1.9241
73960,52.121368,-106.598931,330,4.6395
73731,52.124208,-106.597101,350,7.3512
73645,52.095288,-106.645718,48,0.9816
73751,52.150780,-106.716997,201,4.5249
73646,52.129784,-106.635662,221,6.2022
73723,52.128880,-106.639076,110,0.5332
73740,52.100213,-106.665651,278,4.4945
74417,52.130514,-106.661129,6,0.0710
73983,52.149893,-106.578586,17,0.2181
73923,52.131787,-106.723358,130,4.5104
73970,52.109999,-106.571947,133,1.9345
74425,52.128534,-106.646480,86,2.9640
73949,52.134419,-106.721036,5,0.0631
74016,52.131738,-106.651933,125,1.5458
73632,52.131610,-106.670027,56,1.3861
74016,52.147323,-106.701053,675,11.5245
73926,52.129266,-106.677503,376,8.6656
74022,52.136241,-106.617962,211,2.1644
73936,52.108172,-106.741676,89,2.7004
73719,52.102190,-106.705480,106,1.5910
73938,52.157096,-106.716245,86,1.0965
73999,52.129677,-106.635562,531,10.8531
73729,52.118209,-106.584853,198,2.9441
73720,52.127013,-106.662804,375,8.8838
73876,52.131788,-106.662372,2,0.1522
73665,52.131764,-106.661487,9,0.1959
73923,52.142139,-106.741805,419,7.3843
73646,52.129768,-106.628717,165,5.3731
73966,52.083787,-106.623783,229,6.0112
74012,52.128880,-106.639076,490,10.8416
74014,52.129536,-106.661597,173,2.5375
73722,52.099819,-106.699426,328,7.3224
73685,52.115100,-106.719287,285,5.4634
74416,52.126173,-106.701083,197,4.7426
73661,52.104522,-106.656755,18,0.8110
73638,52.131271,-106.681294,499,8.9520
73720,52.092716,-106.680891,171,3.6129
73984,52.133301,-106.622736,230,4.0031
73741,52.100226,-106.635156,387,6.1675
73974,52.094403,-106.551583,6,0.4610
73851,52.095478,-106.580803,60,0.8952
73709,52.115791,-106.656756,904,15.2519
73704,52.170753,-106.614946,827,14.8445
73935,52.134114,-106.720962,251,5.0397
74000,52.142329,-106.598918,167,3.8395
74008,52.129298,-106.696189,261,5.0088
73960,52.116452,-106.598921,371,5.1868
74425,52.129768,-106.654416,257,6.0531
73684,52.120448,-106.724529,147,2.0011
73740,52.114199,-106.670454,171,2.2025
74008,52.134114,-106.720969,423,7.5760
73922,52.135675,-106.725761,60,0.5499
73973,52.093275,-106.555777,37,0.7922
73755,52.172433,-106.667327,133,4.0676
73939,52.153230,-106.730237,175,2.3242
74016,52.129267,-106.676843,228,3.6846
73746,52.146220,-106.732988,339,9.2920
73761,52.152384,-106.648702,201,4.7608
74010,52.143853,-106.661028,98,2.7065
73723,52.078930,-106.614092,479,9.1821
74013,52.129839,-106.635694,90,0.2311
73902,52.093274,-106.572228,136,2.6284
74000,52.164749,-106.594085,41,0.7454
73942,52.147308,-106.716208,300,3.0255
73683,52.114726,-106.698281,409,7.8218
74011,52.150380,-106.682024,255,5.3490
73732,52.123627,-106.592666,626,9.9092
73940,52.129255,-106.693091,85,2.2614
73732,52.118023,-106.569941,484,7.5138
73727,52.085709,-106.616748,25,0.3393
73902,52.092230,-106.572610,120,2.5088
73638,52.131462,-106.669225,557,9.9403
73974,52.091329,-106.573078,116,2.0851
73610,52.142824,-106.701923,217,4.7185
73998,52.170319,-106.583359,367,8.9653
74397,52.165423,-106.575444,38,1.8756
74010,52.143697,-106.658898,92,2.5594
73678,52.114627,-106.649384,275,4.4129
74017,52.130490,-106.637352,51,0.0829
73646,52.129304,-106.634867,196,5.8184
73719,52.104028,-106.712263,92,1.0822
74008,52.129273,-106.669421,203,3.1755
74000,52.164593,-106.594191,43,0.7638
73605,52.106270,-106.670411,71,1.8190
73739,52.100215,-106.662000,276,4.3285
73940,52.129398,-106.721428,112,4.2028
73762,52.176666,-106.616071,167,3.6928
73723,52.080521,-106.634846,378,7.5504
73922,52.142158,-106.731480,111,1.6171
73732,52.123549,-106.586157,413,5.9780
73658,52.091958,-106.614540,87,2.0468
73713,52.159039,-106.645677,331,5.1111
73999,52.130189,-106.636017,541,10.9186
73673,52.112319,-106.598607,365,8.1554
73762,52.175979,-106.616035,166,3.6167
73958,52.117280,-106.634673,237,4.1415
74005,52.128888,-106.636338,452,9.4153
73642,52.133361,-106.699446,425,7.4744
73685,52.114719,-106.717525,307,5.5942
73704,52.152469,-106.622355,546,9.4556
74397,52.170254,-106.555954,144,4.0005
73658,52.093844,-106.610789,64,1.5842
73730,52.118210,-106.582980,210,3.0721
73970,52.110882,-106.560295,86,1.1089
73678,52.124387,-106.668202,75,1.8118
74013,52.134296,-106.720744,365,7.5415
73764,52.149015,-106.652164,237,6.3515
73761,52.139595,-106.670221,114,2.2889
73704,52.119801,-106.653111,88,2.7592
73704,52.152373,-106.621211,537,9.3766
73646,52.104921,-106.609708,51,1.2380
73632,52.134297,-106.720738,348,7.3776
73638,52.134374,-106.720891,169,3.8613
73942,52.138627,-106.718877,216,1.3933
73755,52.182018,-106.646456,176,6.5227
74002,52.129685,-106.614014,227,5.0739
74021,52.145776,-106.575083,90,2.4214
73683,52.118426,-106.681679,511,10.2213
74008,52.129263,-106.680493,241,3.9346
73678,52.114785,-106.629269,316,5.7908
73709,52.119797,-106.655921,890,14.7498
74012,52.133749,-106.721722,248,3.9396
73995,52.136190,-106.581068,150,3.6178
73742,52.122375,-106.669064,58,1.0836
73681,52.119766,-106.724998,496,11.5593
73642,52.133531,-106.722237,298,4.0272
73815,52.138574,-106.670218,108,2.1749
73742,52.123962,-106.668628,37,0.9016
73923,52.142157,-106.732170,385,6.7252
73923,52.129314,-106.709549,103,3.3886
73650,52.097025,-106.609825,200,4.3903
73642,52.134165,-106.720778,226,3.8963
73610,52.129273,-106.669421,27,0.5897
73953,52.112436,-106.597324,17,0.0318
73955,52.104985,-106.598909,345,5.3376
73713,52.158443,-106.645129,401,5.2085
73704,52.152126,-106.618177,516,9.1666
73959,52.117721,-106.618444,173,2.9476
73675,52.114764,-106.639561,293,5.0856
73923,52.134296,-106.720744,194,5.0063
74400,52.146314,-106.583866,67,2.6542
73701,52.138288,-106.631540,145,1.3574
73685,52.118114,-106.685935,535,11.0376
73678,52.125488,-106.667251,69,1.6721
73960,52.130489,-106.637348,52,0.0829
73984,52.130598,-106.637449,111,2.3627
73969,52.111152,-106.597813,175,4.6010
73707,52.176522,-106.632930,98,2.1194
74008,52.133064,-106.659191,157,2.0651
73717,52.174718,-106.657179,41,3.8752
73934,52.134230,-106.720731,211,5.0147
73923,52.129267,-106.676843,57,1.1494
73709,52.130617,-106.637418,709,12.2445
73611,52.137087,-106.692085,34,1.0836
73971,52.099962,-106.551674,191,4.9578
73902,52.091791,-106.581065,93,1.8476
73942,52.133520,-106.722158,134,0.2345
73746,52.130652,-106.664769,6,0.1074
73935,52.134266,-106.720731,202,5.0107
73724,52.085572,-106.641576,3,0.0330
73722,52.103390,-106.714906,445,8.7020
73651,52.108559,-106.608829,316,7.1916
73996,52.168693,-106.593831,298,8.6085
73903,52.130616,-106.637438,15,0.0615
73742,52.085599,-106.655601,251,7.1654
73931,52.129273,-106.671039,392,8.1048
73961,52.129168,-106.634831,119,0.3298
73751,52.143986,-106.705751,296,7.0764
73930,52.133280,-106.724568,48,0.2371
73731,52.123524,-106.591961,332,6.9886
73973,52.092566,-106.562189,82,1.2496
73709,52.168457,-106.635187,121,3.0504
73940,52.134196,-106.720747,218,5.0197
73958,52.121072,-106.598934,88,1.1246
73984,52.141614,-106.550017,558,12.3073
73632,52.134275,-106.720733,353,7.3806
73666,52.131755,-106.670249,449,10.3418
73661,52.108749,-106.656760,36,1.2810
73930,52.129279,-106.670492,555,11.9889
73934,52.130592,-106.721932,122,4.3449
73815,52.187543,-106.623918,400,10.3865
73709,52.149922,-106.615395,389,7.9739
73720,52.104013,-106.713813,61,0.9703
74023,52.129996,-106.635795,344,6.4715
73996,52.130644,-106.637400,7,0.0615
73815,52.173082,-106.635439,322,7.9032
73740,52.123352,-106.669024,61,1.1278
73685,52.128442,-106.721733,94,0.8418
74012,52.125716,-106.733046,68,2.2059
73983,52.151041,-106.604113,124,2.5085
73638,52.134362,-106.720840,176,3.8653
73731,52.118213,-106.579282,249,5.5826
73938,52.134419,-106.721036,356,6.6825
73634,52.130861,-106.676855,67,1.1882
73709,52.157624,-106.644546,259,5.5929
73974,52.104623,-106.577947,205,4.6952
73661,52.119789,-106.656708,77,2.5103
73972,52.099967,-106.552193,193,5.1230
73681,52.134313,-106.720753,631,14.3122
73765,52.170467,-106.633871,122,2.8091
73704,52.152280,-106.620063,529,9.2969
74006,52.128858,-106.643598,115,0.8653
74000,52.129484,-106.608854,270,6.0277
73678,52.130498,-106.663947,49,1.0146
73926,52.129279,-106.695156,349,7.4565
74006,52.129315,-106.708801,275,5.8778
73707,52.157338,-106.644952,248,5.5356
73638,52.132193,-106.723746,325,4.3351
73986,52.130466,-106.636751,167,2.4593
74010,52.151612,-106.679772,215,5.1576
73932,52.134308,-106.720749,164,3.8342
73930,52.130592,-106.721932,255,7.0218
73632,52.124235,-106.745589,621,10.1304
73687,52.126182,-106.692880,87,2.5519
73959,52.121433,-106.609002,116,1.9452
73877,52.182037,-106.657665,225,9.5536
73949,52.132312,-106.752936,258,2.5072
74007,52.134248,-106.720729,137,2.2443
73955,52.130464,-106.636682,77,0.1306
74015,52.129268,-106.667092,412,9.3788
73632,52.121688,-106.758744,661,11.1080
74002,52.129379,-106.629566,250,6.2363
73704,52.157244,-106.639969,594,10.8898
74010,52.151608,-106.674675,237,5.5066
73959,52.129219,-106.630161,309,6.0895
73934,52.107956,-106.732537,541,10.7204
73902,52.091845,-106.572818,116,2.4636
73646,52.113141,-106.613851,100,2.4889
73905,52.098456,-106.580585,63,1.8521
73644,52.120213,-106.754259,10,0.1492
73702,52.170712,-106.615042,630,9.8826
73984,52.130488,-106.637343,144,2.3822
73942,52.141347,-106.721976,257,1.9843
73926,52.128136,-106.746989,4,0.0350
73722,52.099836,-106.724406,486,9.5024
74425,52.129564,-106.658759,267,6.4152
73722,52.122268,-106.669076,56,1.0549
73958,52.130319,-106.636256,315,5.7122
73608,52.134259,-106.720719,316,7.9311
73632,52.129571,-106.658802,19,0.5836
73631,52.119863,-106.760509,118,2.1844
74011,52.156652,-106.680069,127,2.0596
73709,52.130594,-106.637435,714,12.2479
74017,52.133145,-106.659641,159,2.0975
74016,52.132729,-106.657337,148,1.9327
74004,52.165032,-106.555354,16,0.1616
73903,52.119460,-106.604435,224,3.3340
74397,52.163299,-106.575104,12,1.5891
73994,52.140939,-106.579872,10,0.1472
73934,52.130384,-106.721685,337,5.7100
73707,52.157777,-106.642621,278,5.7149
74011,52.133620,-106.661489,438,9.8224
73684,52.124809,-106.663856,592,12.6424
73730,52.121408,-106.586995,167,2.4421
74008,52.134137,-106.720833,404,7.5651
73684,52.128480,-106.721693,91,0.8359
74024,52.134945,-106.581479,155,3.5892
73940,52.129270,-106.673584,47,0.9254
74013,52.117848,-106.741759,617,10.4642
73877,52.167729,-106.638861,138,5.0871
74009,52.130567,-106.637453,27,0.0685
73751,52.147024,-106.705749,285,6.7384
73710,52.147906,-106.621322,10,0.2083
73940,52.138255,-106.719331,364,6.2561
74005,52.129484,-106.635945,458,9.5025
73851,52.129689,-106.606604,350,7.0569
73604,52.101532,-106.682108,6,0.2427
73720,52.118932,-106.668974,323,7.6441
73677,52.114622,-106.665949,219,3.2778
73999,52.161212,-106.592077,275,4.0571
74017,52.130598,-106.637449,20,0.0645
74022,52.137545,-106.586021,395,6.2647
74016,52.132220,-106.654525,135,1.7313
74002,52.129624,-106.615589,230,5.1822
74015,52.131279,-106.722820,106,4.2762
73682,52.119839,-106.734724,17,0.4557
74020,52.132678,-106.565305,552,12.1066
73815,52.168574,-106.635093,295,7.2745
74015,52.129268,-106.675881,383,8.7766
73732,52.120496,-106.586993,591,9.2340
73739,52.114109,-106.670453,173,2.2155
73818,52.168059,-106.639174,155,3.2692
73673,52.114661,-106.646695,280,4.5969
74400,52.143926,-106.575129,161,4.1797
73742,52.110079,-106.676743,129,2.6207
73721,52.093017,-106.664932,219,4.6906
73877,52.167695,-106.639337,115,4.7678
74001,52.141242,-106.595483,304,6.3041
73717,52.174573,-106.657179,42,3.8912
73974,52.112326,-106.597563,332,7.5096
73646,52.108926,-106.608829,69,1.6931
73923,52.134387,-106.720962,163,4.9844
73609,52.122047,-106.705829,179,3.9605
73851,52.130260,-106.607788,254,6.8803
73683,52.114728,-106.696818,412,7.9218
73931,52.124141,-106.736217,64,1.9271
73658,52.095615,-106.649444,219,4.8184
73994,52.142147,-106.603965,88,2.1875
74023,52.130994,-106.628289,287,5.7754
73669,52.125488,-106.667251,33,0.7850
74001,52.129677,-106.635562,93,0.2514
73743,52.092883,-106.670170,65,2.3093
73960,52.129168,-106.634831,119,0.3298
73651,52.100243,-106.615791,260,5.8975
73954,52.129331,-106.634936,101,0.3093
73727,52.108727,-106.646506,207,5.3507
73642,52.135271,-106.705815,394,6.8254
73930,52.129376,-106.717757,482,8.7525
73608,52.134077,-106.721157,382,7.9777
73961,52.117479,-106.619258,242,2.7873
74016,52.133657,-106.722391,317,7.3860
73732,52.128556,-106.584311,395,5.3906
73963,52.105595,-106.612342,221,5.3863
73938,52.134005,-106.721714,351,6.6152
74019,52.148517,-106.667084,329,6.5850
74399,52.143092,-106.567524,44,1.2124
73651,52.095227,-106.643539,59,1.1319
73710,52.123811,-106.650076,447,5.6831
73765,52.167979,-106.635722,137,3.1149
73746,52.143864,-106.684409,142,2.8283
73634,52.134192,-106.720750,348,6.6134
73687,52.134144,-106.720815,345,7.9646
73932,52.134120,-106.720930,220,3.8677
73638,52.133381,-106.688642,461,8.2148
73666,52.130189,-106.662242,481,10.9265
73732,52.123208,-106.583660,426,6.1536
73729,52.123212,-106.576318,271,4.2552
73761,52.166268,-106.620302,347,8.5887
73931,52.133520,-106.722203,265,3.9825
73634,52.133356,-106.701075,168,3.1278
73905,52.124169,-106.604546,205,6.7934
73732,52.130348,-106.628740,141,0.7804
73679,52.118386,-106.669038,199,5.6972
74020,52.130540,-106.637443,124,2.3697
73716,52.143872,-106.662154,28,1.6280
73632,52.126076,-106.738837,595,9.5998
73949,52.134360,-106.720847,22,0.0789
73681,52.134254,-106.720718,645,14.3206
73634,52.135178,-106.710301,216,4.3813
73709,52.179235,-106.628417,81,1.5997
73642,52.136954,-106.710302,374,6.3059
73961,52.116773,-106.621760,228,2.5987
73741,52.100213,-106.667949,250,3.9205
73998,52.135846,-106.598955,192,3.7711
73646,52.100241,-106.613807,16,0.4940
73739,52.113531,-106.670450,178,2.2795
73669,52.114628,-106.656757,215,3.0207
74020,52.138117,-106.560970,489,11.3507
73709,52.157770,-106.643965,274,5.6371
73678,52.117327,-106.670004,157,2.6331
74005,52.129262,-106.689526,306,5.2255
74007,52.132987,-106.727294,62,1.7359
73681,52.134133,-106.720846,676,14.3399
74007,52.129398,-106.721428,276,3.0551
73638,52.133377,-106.696811,436,7.6547
73905,52.098710,-106.585645,99,2.3035
73986,52.149811,-106.579878,390,9.1423
73980,52.147855,-106.621431,157,3.7622
73663,52.092264,-106.610412,188,4.5623
74008,52.138632,-106.726307,515,8.4772
73645,52.107348,-106.608828,331,7.7418
73953,52.107344,-106.622683,118,2.6658
73731,52.130570,-106.598934,49,1.0218
73963,52.092949,-106.622708,110,2.6045
73674,52.125921,-106.667030,67,1.6217
73736,52.125488,-106.667251,345,6.2951
73684,52.114725,-106.699393,404,7.7458
74400,52.136449,-106.560420,241,5.6497
73638,52.124453,-106.731620,89,2.0644
74017,52.130505,-106.637400,43,0.0779
73849,52.129793,-106.628638,130,0.7651
73986,52.149886,-106.578464,402,9.2402
73847,52.094765,-106.598896,100,4.3658
73709,52.150113,-106.615260,381,7.9495
73651,52.095026,-106.655885,9,0.2670
73942,52.133530,-106.722149,131,0.2335
73723,52.108266,-106.646507,269,3.3365
74020,52.130493,-106.637186,154,2.3933
73663,52.100241,-106.613518,129,3.3140
73935,52.129266,-106.681280,72,1.4524
73936,52.108543,-106.726112,55,1.5274
73763,52.144015,-106.657784,264,7.0282
73876,52.177482,-106.646468,278,7.3661
74012,52.130186,-106.721522,312,4.5655
73685,52.108933,-106.704033,412,7.5288
73659,52.121342,-106.622694,143,4.4986
73761,52.168569,-106.635840,291,7.2032
74011,52.161339,-106.679368,151,2.5993
73713,52.158222,-106.646904,430,5.3364
74012,52.129398,-106.721428,318,4.6535
73732,52.131450,-106.602836,318,3.5280
73986,52.171461,-106.557726,554,13.2432
73930,52.133647,-106.721903,410,7.8037
74017,52.129271,-106.672622,214,3.3956
73683,52.115100,-106.719287,327,6.3726
73701,52.165026,-106.644831,529,7.0782
73642,52.134387,-106.720962,164,3.8556
73937,52.128533,-106.721651,87,0.8291
73972,52.100132,-106.553670,187,5.0191
73675,52.125009,-106.667537,72,1.7285
73723,52.108357,-106.646507,268,3.3265
73985,52.150056,-106.566991,65,1.7786
73963,52.104798,-106.598917,253,6.3254
73938,52.134142,-106.720821,430,6.7333
74024,52.140293,-106.595141,95,2.2311
73698,52.136623,-106.658068,386,8.8364
73719,52.093537,-106.686530,147,3.2122
73681,52.110905,-106.691855,173,4.5758
74400,52.149541,-106.576124,141,3.4843
73698,52.164171,-106.619837,108,2.2619
74022,52.140722,-106.603972,282,3.5886
73848,52.103319,-106.596182,3,0.0426
73963,52.090030,-106.622694,100,2.2795
73738,52.102893,-106.608441,56,1.3406
73903,52.130644,-106.637400,5,0.0565
73673,52.115896,-106.671171,179,2.8161
74015,52.129595,-106.635884,510,12.1323
73709,52.138249,-106.631718,510,10.0297
74012,52.134345,-106.720803,155,3.8284
73949,52.133642,-106.722452,160,0.2648
73681,52.127635,-106.723884,540,12.7243
