da_id,point_index,lat,lng
47110694,54,52.092849,-106.730679
47110694,55,52.093016,-106.741756
47110694,56,52.097914,-106.741707
47110694,57,52.098594,-106.741165
47110694,58,52.099205,-106.740554
47110694,59,52.099622,-106.739868
47110694,60,52.099720,-106.738878
47110694,61,52.099755,-106.736914
47110694,62,52.099632,-106.726209
47110694,63,52.100068,-106.726135
47110694,64,52.100104,-106.741685
47110694,65,52.100143,-106.742571
47110694,66,52.100146,-106.742631
47110694,67,52.100328,-106.743929
47110694,68,52.100371,-106.744721
47110694,69,52.100369,-106.746558
47110694,70,52.100368,-106.748047
47110694,71,52.100368,-106.748467
47110694,72,52.100364,-106.753196
47110694,73,52.100363,-106.753860
47110694,74,52.100333,-106.763157
47110694,75,52.100330,-106.763210
47110694,76,52.100303,-106.763668
47110694,77,52.100301,-106.763707
47110694,78,52.100150,-106.765035
47110694,79,52.100062,-106.765581
47110694,80,52.104096,-106.765563
47110694,81,52.105944,-106.765555
47110694,82,52.106111,-106.765561
47110694,83,52.106125,-106.765561
47110694,84,52.106172,-106.765563
47110694,85,52.106231,-106.765565
47110694,86,52.106672,-106.765581
47110694,87,52.106780,-106.765585
47110694,88,52.106850,-106.765588
47110694,89,52.107492,-106.765577
47110694,90,52.107330,-106.752743
47110694,91,52.114703,-106.752765
47110694,92,52.114708,-106.751956
47110694,93,52.114711,-106.751272
47110694,94,52.114716,-106.750424
47110694,95,52.114720,-106.749666
47110694,96,52.114724,-106.748898
47110694,97,52.114749,-106.744430
47110694,98,52.114749,-106.744195
47110694,99,52.114773,-106.743188
47110694,100,52.111995,-106.743153
47110694,101,52.109808,-106.743125
47110694,102,52.109675,-106.742918
47110694,103,52.109643,-106.741732
47110134,0,52.099734,-106.593144
47110134,1,52.099335,-106.592509
47110134,2,52.099177,-106.592257
47110134,3,52.098977,-106.591643
47110134,4,52.098887,-106.591106
47110134,5,52.098920,-106.587953
47110134,6,52.098911,-106.586668
47110134,7,52.098884,-106.586199
47110134,8,52.098711,-106.585590
47110134,9,52.098491,-106.585106
47110134,10,52.097981,-106.584226
47110134,11,52.097106,-106.585400
47110134,12,52.096903,-106.585628
47110134,13,52.096621,-106.585826
47110134,14,52.096394,-106.585905
47110134,15,52.096016,-106.585938
47110134,16,52.096035,-106.587208
47110134,17,52.096025,-106.588737
47110134,18,52.095508,-106.590370
47110134,19,52.095043,-106.590779
47110134,20,52.094186,-106.591539
47110134,21,52.093836,-106.591612
47110134,22,52.093090,-106.591585
47110134,23,52.093085,-106.593293
47110134,24,52.093831,-106.593305
47110134,25,52.094777,-106.593304
47110134,26,52.094780,-106.598901
47110134,27,52.095535,-106.598957
47110134,28,52.097091,-106.598911
47110134,29,52.097073,-106.596856
47110134,30,52.097828,-106.596952
47110134,31,52.098578,-106.596686
47110134,32,52.099277,-106.596186
47110134,33,52.099343,-106.594806
47110134,34,52.100051,-106.594797
47110134,35,52.100053,-106.595994
47110134,36,52.100808,-106.596021
47110134,37,52.100806,-106.593978
47110134,38,52.100702,-106.593483
47110134,39,52.100413,-106.592605
47110134,40,52.099879,-106.593506
47110134,41,52.099734,-106.593144
47110143,0,52.093145,-106.585633
47110143,1,52.092735,-106.584514
47110143,2,52.093236,-106.583596
47110143,3,52.092169,-106.581901
47110143,4,52.091729,-106.582457
47110143,5,52.091136,-106.582542
47110143,6,52.090446,-106.582614
47110143,7,52.090630,-106.586442
47110143,8,52.091793,-106.586412
47110143,9,52.093195,-106.586582
47110143,10,52.093145,-106.585633
47110170,0,52.105287,-106.639769
47110170,1,52.103616,-106.639722
47110170,2,52.103613,-106.641197
47110170,3,52.101922,-106.641266
47110170,4,52.101933,-106.643004
47110170,5,52.103624,-106.642993
47110170,6,52.103636,-106.644746
47110170,7,52.103620,-106.646527
47110170,8,52.105284,-106.646486
47110170,9,52.107351,-106.646577
47110170,10,52.107357,-106.644810
47110170,11,52.107368,-106.644051
47110170,12,52.107346,-106.642999
47110170,13,52.107354,-106.641174
47110170,14,52.107356,-106.639743
47110170,15,52.105287,-106.639769
47110179,0,52.103620,-106.656792
47110179,1,52.101912,-106.656772
47110179,2,52.100226,-106.656784
47110179,3,52.100237,-106.658200
47110179,4,52.100245,-106.659514
47110179,5,52.100246,-106.660784
47110179,6,52.100252,-106.662259
47110179,7,52.100250,-106.663632
47110179,8,52.100230,-106.665091
47110179,9,52.100238,-106.666405
47110179,10,52.100246,-106.667793
47110179,11,52.101073,-106.667794
47110179,12,52.101892,-106.667752
47110179,13,52.102737,-106.667739
47110179,14,52.102748,-106.665024
47110179,15,52.102760,-106.662265
47110179,16,52.103606,-106.662267
47110179,17,52.103600,-106.659478
47110179,18,52.103620,-106.656792
47110180,0,52.103606,-106.662267
47110180,1,52.102760,-106.662265
47110180,2,52.102748,-106.665024
47110180,3,52.102737,-106.667739
47110180,4,52.103591,-106.667786
47110180,5,52.104463,-106.667789
47110180,6,52.105290,-106.667791
47110180,7,52.106307,-106.667712
47110180,8,52.107358,-106.667810
47110180,9,52.108293,-106.667801
47110180,10,52.108296,-106.665070
47110180,11,52.107351,-106.665093
47110180,12,52.107337,-106.662260
47110180,13,52.106285,-106.662250
47110180,14,52.105305,-106.662243
47110180,15,52.104460,-106.662255
47110180,16,52.103606,-106.662267
47110181,0,52.109212,-106.656839
47110181,1,52.108295,-106.656848
47110181,2,52.107351,-106.656799
47110181,3,52.106282,-106.656730
47110181,4,52.105292,-106.656795
47110181,5,52.104473,-106.656838
47110181,6,52.103620,-106.656792
47110181,7,52.103600,-106.659478
47110181,8,52.103606,-106.662267
47110181,9,52.104460,-106.662255
47110181,10,52.105305,-106.662243
47110181,11,52.106285,-106.662250
47110181,12,52.107337,-106.662260
47110181,13,52.107351,-106.665093
47110181,14,52.108296,-106.665070
47110181,15,52.108279,-106.662248
47110181,16,52.108301,-106.659565
47110181,17,52.109228,-106.659541
47110181,18,52.109212,-106.656839
47110144,0,52.093594,-106.584182
47110144,1,52.093236,-106.583596
47110144,2,52.092735,-106.584514
47110144,3,52.093145,-106.585633
47110144,4,52.093195,-106.586582
47110144,5,52.091793,-106.586412
47110144,6,52.090630,-106.586442
47110144,7,52.090446,-106.582614
47110144,8,52.091136,-106.582542
47110144,9,52.091729,-106.582457
47110144,10,52.092169,-106.581901
47110144,11,52.091875,-106.581372
47110144,12,52.091715,-106.580925
47110144,13,52.091618,-106.579698
47110144,14,52.091626,-106.578390
47110144,15,52.091620,-106.577163
47110144,16,52.091630,-106.575067
47110144,17,52.091323,-106.573043
47110144,18,52.088736,-106.574268
47110144,19,52.087664,-106.574834
47110144,20,52.087342,-106.575004
47110144,21,52.087368,-106.575121
47110144,22,52.087389,-106.575215
47110144,23,52.087399,-106.575259
47110144,24,52.087429,-106.575396
47110144,25,52.087459,-106.575533
47110144,26,52.087490,-106.575671
47110144,27,52.087520,-106.575808
47110144,28,52.087551,-106.575945
47110144,29,52.087581,-106.576083
47110144,30,52.087612,-106.576220
47110144,31,52.087642,-106.576357
47110144,32,52.087673,-106.576495
47110144,33,52.087703,-106.576632
47110144,34,52.087733,-106.576769
47110144,35,52.087764,-106.576907
47110144,36,52.087794,-106.577044
47110144,37,52.087825,-106.577181
47110144,38,52.087855,-106.577318
47110144,39,52.087886,-106.577456
47110144,40,52.087916,-106.577593
47110144,41,52.087947,-106.577730
47110144,42,52.087977,-106.577868
47110144,43,52.088007,-106.578005
47110144,44,52.088038,-106.578142
47110144,45,52.088068,-106.578280
47110144,46,52.088099,-106.578417
47110144,47,52.088129,-106.578554
47110144,48,52.088160,-106.578692
47110144,49,52.088190,-106.578829
47110144,50,52.088199,-106.578871
47110144,51,52.088227,-106.579009
47110144,52,52.088255,-106.579148
47110144,53,52.088259,-106.579169
47110144,54,52.088283,-106.579286
47110144,55,52.088312,-106.579425
47110144,56,52.088340,-106.579563
47110144,57,52.088368,-106.579702
47110144,58,52.088397,-106.579840
47110144,59,52.088425,-106.579979
47110144,60,52.088453,-106.580117
47110144,61,52.088481,-106.580256
47110144,62,52.088510,-106.580394
47110144,63,52.088538,-106.580533
47110144,64,52.088566,-106.580671
47110144,65,52.088595,-106.580810
47110144,66,52.088623,-106.580948
47110144,67,52.088651,-106.581087
47110144,68,52.088679,-106.581225
47110144,69,52.088690,-106.581306
47110144,70,52.088708,-106.581448
47110144,71,52.088727,-106.581591
47110144,72,52.088745,-106.581734
47110144,73,52.088764,-106.581877
47110144,74,52.088783,-106.582020
47110144,75,52.088801,-106.582162
47110144,76,52.088820,-106.582305
47110144,77,52.088838,-106.582448
47110144,78,52.088857,-106.582591
47110144,79,52.088875,-106.582734
47110144,80,52.088894,-106.582876
47110144,81,52.088913,-106.583019
47110144,82,52.088931,-106.583162
47110144,83,52.088950,-106.583305
47110144,84,52.088968,-106.583447
47110144,85,52.088987,-106.583590
47110144,86,52.089005,-106.583733
47110144,87,52.089013,-106.583835
47110144,88,52.089024,-106.583980
47110144,89,52.089035,-106.584124
47110144,90,52.089046,-106.584269
47110144,91,52.089057,-106.584414
47110144,92,52.089068,-106.584559
47110144,93,52.089079,-106.584704
47110144,94,52.089090,-106.584849
47110144,95,52.089101,-106.584993
47110144,96,52.089112,-106.585138
47110144,97,52.089117,-106.585247
47110144,98,52.089124,-106.585393
47110144,99,52.089130,-106.585539
47110144,100,52.089137,-106.585684
47110144,101,52.089143,-106.585830
47110144,102,52.089149,-106.585975
47110144,103,52.089156,-106.586121
47110144,104,52.089162,-106.586266
47110144,105,52.089169,-106.586412
47110144,106,52.089175,-106.586557
47110144,107,52.089182,-106.586703
47110144,108,52.089188,-106.586849
47110144,109,52.090057,-106.586878
47110144,110,52.091607,-106.586979
47110144,111,52.091605,-106.587650
47110144,112,52.093052,-106.587667
47110144,113,52.093243,-106.587787
47110144,114,52.093435,-106.587935
47110144,115,52.093576,-106.588172
47110144,116,52.093871,-106.587584
47110144,117,52.093995,-106.587058
47110144,118,52.094031,-106.586590
47110144,119,52.094029,-106.585955
47110144,120,52.094019,-106.585400
47110144,121,52.093975,-106.585044
47110144,122,52.093812,-106.584565
47110144,123,52.093594,-106.584182
47110145,0,52.093090,-106.591585
47110145,1,52.093074,-106.589818
47110145,2,52.093116,-106.589353
47110145,3,52.093267,-106.588834
47110145,4,52.093378,-106.588497
47110145,5,52.093576,-106.588172
47110145,6,52.093435,-106.587935
47110145,7,52.093243,-106.587787
47110145,8,52.093052,-106.587667
47110145,9,52.091605,-106.587650
47110145,10,52.091599,-106.588803
47110145,11,52.091606,-106.590234
47110145,12,52.091588,-106.591620
47110145,13,52.093090,-106.591585
47110146,0,52.096016,-106.585938
47110146,1,52.094029,-106.585955
47110146,2,52.094031,-106.586590
47110146,3,52.093995,-106.587058
47110146,4,52.093871,-106.587584
47110146,5,52.093576,-106.588172
47110146,6,52.093378,-106.588497
47110146,7,52.093267,-106.588834
47110146,8,52.093116,-106.589353
47110146,9,52.093074,-106.589818
47110146,10,52.093090,-106.591585
47110146,11,52.093836,-106.591612
47110146,12,52.094186,-106.591539
47110146,13,52.095043,-106.590779
47110146,14,52.095508,-106.590370
47110146,15,52.096025,-106.588737
47110146,16,52.096035,-106.587208
47110146,17,52.096016,-106.585938
47110099,0,52.115516,-106.635293
47110099,1,52.114854,-106.635328
47110099,2,52.114796,-106.636824
47110099,3,52.114808,-106.638290
47110099,4,52.114821,-106.638993
47110099,5,52.114795,-106.639774
47110099,6,52.114806,-106.641178
47110099,7,52.114814,-106.641505
47110099,8,52.115766,-106.641483
47110099,9,52.116782,-106.641476
47110099,10,52.117825,-106.641456
47110099,11,52.118822,-106.641522
47110099,12,52.119839,-106.641501
47110099,13,52.119829,-106.639003
47110099,14,52.119796,-106.636854
47110099,15,52.119843,-106.634709
47110099,16,52.118872,-106.634702
47110099,17,52.117820,-106.634722
47110099,18,52.116759,-106.634698
47110099,19,52.116060,-106.634719
47110099,20,52.115516,-106.635293
47110100,0,52.120850,-106.634731
47110100,1,52.119843,-106.634709
47110100,2,52.119796,-106.636854
47110100,3,52.119829,-106.639003
47110100,4,52.119839,-106.641501
47110100,5,52.119831,-106.644028
47110100,6,52.119823,-106.646540
47110100,7,52.120804,-106.646444
47110100,8,52.121820,-106.646467
47110100,9,52.121817,-106.645312
47110100,10,52.121827,-106.643999
47110100,11,52.121839,-106.642701
47110100,12,52.121835,-106.641530
47110100,13,52.121826,-106.638945
47110100,14,52.121809,-106.636884
47110100,15,52.121863,-106.636229
47110100,16,52.121857,-106.634739
47110100,17,52.120850,-106.634731
47110101,0,52.122900,-106.634762
47110101,1,52.121857,-106.634739
47110101,2,52.121863,-106.636229
47110101,3,52.121809,-106.636884
47110101,4,52.121826,-106.638945
47110101,5,52.121835,-106.641530
47110101,6,52.122856,-106.641511
47110101,7,52.123832,-106.641458
47110101,8,52.123859,-106.643986
47110101,9,52.124803,-106.643992
47110101,10,52.125810,-106.643999
47110101,11,52.125852,-106.641457
47110101,12,52.125835,-106.638975
47110101,13,52.125819,-106.636242
47110101,14,52.124840,-106.636206
47110101,15,52.124869,-106.634747
47110101,16,52.123862,-106.634724
47110101,17,52.122900,-106.634762
47110102,0,52.122856,-106.641511
47110102,1,52.121835,-106.641530
47110102,2,52.121839,-106.642701
47110102,3,52.121827,-106.643999
47110102,4,52.121817,-106.645312
47110102,5,52.121820,-106.646467
47110102,6,52.121827,-106.648531
47110102,7,52.121822,-106.651278
47110102,8,52.122448,-106.651285
47110102,9,52.122836,-106.650975
47110102,10,52.123254,-106.650610
47110102,11,52.123828,-106.650106
47110102,12,52.123811,-106.648503
47110102,13,52.123824,-106.646541
47110102,14,52.123859,-106.643986
47110102,15,52.123832,-106.641458
47110102,16,52.122856,-106.641511
47110103,0,52.124803,-106.643992
47110103,1,52.123859,-106.643986
47110103,2,52.123824,-106.646541
47110103,3,52.123811,-106.648503
47110103,4,52.123828,-106.650106
47110103,5,52.124719,-106.649408
47110103,6,52.125148,-106.650900
47110103,7,52.125429,-106.650575
47110103,8,52.126125,-106.649168
47110103,9,52.127089,-106.647100
47110103,10,52.127367,-106.646496
47110103,11,52.126801,-106.646476
47110103,12,52.126845,-106.643979
47110103,13,52.125810,-106.643999
47110103,14,52.124803,-106.643992
47110104,0,52.122448,-106.651285
47110104,1,52.121822,-106.651278
47110104,2,52.121816,-106.651749
47110104,3,52.120826,-106.652610
47110104,4,52.120835,-106.653895
47110104,5,52.120912,-106.654804
47110104,6,52.121687,-106.655972
47110104,7,52.120662,-106.657862
47110104,8,52.120722,-106.657938
47110104,9,52.121453,-106.658825
47110104,10,52.122189,-106.659721
47110104,11,52.122428,-106.660004
47110104,12,52.122504,-106.659644
47110104,13,52.123694,-106.657321
47110104,14,52.124994,-106.656090
47110104,15,52.125234,-106.655945
47110104,16,52.125612,-106.655716
47110104,17,52.125622,-106.655709
47110104,18,52.126709,-106.654890
47110104,19,52.127620,-106.653733
47110104,20,52.128645,-106.652443
47110104,21,52.128843,-106.652193
47110104,22,52.129729,-106.650442
47110104,23,52.130307,-106.649225
47110104,24,52.130227,-106.649085
47110104,25,52.129576,-106.647828
47110104,26,52.129122,-106.647029
47110104,27,52.128976,-106.646512
47110104,28,52.127367,-106.646496
47110104,29,52.127089,-106.647100
47110104,30,52.126125,-106.649168
47110104,31,52.125429,-106.650575
47110104,32,52.125148,-106.650900
47110104,33,52.124719,-106.649408
47110104,34,52.123828,-106.650106
47110104,35,52.123254,-106.650610
47110104,36,52.122836,-106.650975
47110104,37,52.122448,-106.651285
47110105,0,52.126815,-106.638982
47110105,1,52.125835,-106.638975
47110105,2,52.125852,-106.641457
47110105,3,52.125810,-106.643999
47110105,4,52.126845,-106.643979
47110105,5,52.126801,-106.646476
47110105,6,52.127367,-106.646496
47110105,7,52.128976,-106.646512
47110105,8,52.128903,-106.643103
47110105,9,52.128892,-106.641428
47110105,10,52.128905,-106.638983
47110105,11,52.127850,-106.638961
47110105,12,52.126815,-106.638982
47110106,0,52.133407,-106.622683
47110106,1,52.130404,-106.622633
47110106,2,52.129652,-106.622672
47110106,3,52.129252,-106.622662
47110106,4,52.128948,-106.628321
47110106,5,52.128925,-106.633357
47110106,6,52.128921,-106.634597
47110106,7,52.127876,-106.634645
47110106,8,52.126863,-106.634658
47110106,9,52.125895,-106.634697
47110106,10,52.125636,-106.634693
47110106,11,52.124869,-106.634747
47110106,12,52.124840,-106.636206
47110106,13,52.125819,-106.636242
47110106,14,52.125835,-106.638975
47110106,15,52.126815,-106.638982
47110106,16,52.127850,-106.638961
47110106,17,52.128905,-106.638983
47110106,18,52.128892,-106.641428
47110106,19,52.128903,-106.643103
47110106,20,52.128976,-106.646512
47110106,21,52.129122,-106.647029
47110106,22,52.129576,-106.647828
47110106,23,52.130227,-106.649085
47110106,24,52.130307,-106.649225
47110106,25,52.131075,-106.648282
47110106,26,52.132525,-106.647256
47110106,27,52.136461,-106.644445
47110106,28,52.136985,-106.643963
47110106,29,52.137201,-106.642525
47110106,30,52.137316,-106.641192
47110106,31,52.137572,-106.638204
47110106,32,52.137671,-106.633295
47110106,33,52.137602,-106.631670
47110106,34,52.136837,-106.626640
47110106,35,52.136830,-106.626229
47110106,36,52.136828,-106.626154
47110106,37,52.136607,-106.622756
47110106,38,52.136576,-106.622754
47110106,39,52.135996,-106.622714
47110106,40,52.135924,-106.622709
47110106,41,52.133407,-106.622683
47110107,0,52.126573,-106.622683
47110107,1,52.121834,-106.622716
47110107,2,52.121845,-106.627800
47110107,3,52.121834,-106.633189
47110107,4,52.121857,-106.634739
47110107,5,52.122900,-106.634762
47110107,6,52.123862,-106.634724
47110107,7,52.124869,-106.634747
47110107,8,52.125636,-106.634693
47110107,9,52.125895,-106.634697
47110107,10,52.126863,-106.634658
47110107,11,52.127876,-106.634645
47110107,12,52.128921,-106.634597
47110107,13,52.128925,-106.633357
47110107,14,52.128948,-106.628321
47110107,15,52.129252,-106.622662
47110107,16,52.126573,-106.622683
47110108,0,52.122765,-106.604453
47110108,1,52.121930,-106.604423
47110108,2,52.121932,-106.604971
47110108,3,52.121835,-106.607334
47110108,4,52.121797,-106.609012
47110108,5,52.121015,-106.609028
47110108,6,52.120233,-106.609029
47110108,7,52.119477,-106.609031
47110108,8,52.118356,-106.609517
47110108,9,52.118555,-106.610751
47110108,10,52.118763,-106.611927
47110108,11,52.117073,-106.612740
47110108,12,52.117085,-106.614725
47110108,13,52.118065,-106.614846
47110108,14,52.118672,-106.615283
47110108,15,52.118295,-106.616584
47110108,16,52.117918,-106.617812
47110108,17,52.118521,-106.618308
47110108,18,52.121823,-106.618318
47110108,19,52.121820,-106.619794
47110108,20,52.121819,-106.621225
47110108,21,52.121834,-106.622716
47110108,22,52.126573,-106.622683
47110108,23,52.129252,-106.622662
47110108,24,52.129835,-106.611781
47110108,25,52.129657,-106.609704
47110108,26,52.129379,-106.607864
47110108,27,52.129122,-106.605947
47110108,28,52.128001,-106.605744
47110108,29,52.127270,-106.605644
47110108,30,52.123961,-106.604606
47110108,31,52.122765,-106.604453
47110109,0,52.119099,-106.604431
47110109,1,52.115466,-106.604459
47110109,2,52.115191,-106.604479
47110109,3,52.114718,-106.604514
47110109,4,52.114733,-106.605411
47110109,5,52.114739,-106.605725
47110109,6,52.114753,-106.606535
47110109,7,52.114827,-106.610877
47110109,8,52.115374,-106.610893
47110109,9,52.115610,-106.610778
47110109,10,52.116003,-106.610586
47110109,11,52.116518,-106.610367
47110109,12,52.116754,-106.610233
47110109,13,52.117018,-106.611491
47110109,14,52.118555,-106.610751
47110109,15,52.118356,-106.609517
47110109,16,52.119477,-106.609031
47110109,17,52.120233,-106.609029
47110109,18,52.121015,-106.609028
47110109,19,52.121797,-106.609012
47110109,20,52.121835,-106.607334
47110109,21,52.121932,-106.604971
47110109,22,52.121930,-106.604423
47110109,23,52.119099,-106.604431
47110110,0,52.116830,-106.596039
47110110,1,52.116355,-106.597263
47110110,2,52.116191,-106.597667
47110110,3,52.116122,-106.598977
47110110,4,52.116027,-106.598990
47110110,5,52.114694,-106.598959
47110110,6,52.114676,-106.602308
47110110,7,52.114695,-106.603173
47110110,8,52.114718,-106.604514
47110110,9,52.115191,-106.604479
47110110,10,52.115466,-106.604459
47110110,11,52.119099,-106.604431
47110110,12,52.121930,-106.604423
47110110,13,52.121935,-106.603789
47110110,14,52.121933,-106.602966
47110110,15,52.120216,-106.602952
47110110,16,52.118319,-106.602957
47110110,17,52.118320,-106.601599
47110110,18,52.118310,-106.598984
47110110,19,52.118329,-106.597582
47110110,20,52.118324,-106.595985
47110110,21,52.117215,-106.594899
47110110,22,52.116830,-106.596039
47110111,0,52.120234,-106.599009
47110111,1,52.118310,-106.598984
47110111,2,52.118320,-106.601599
47110111,3,52.118319,-106.602957
47110111,4,52.120216,-106.602952
47110111,5,52.121933,-106.602966
47110111,6,52.122725,-106.602940
47110111,7,52.122787,-106.600386
47110111,8,52.122761,-106.599012
47110111,9,52.121930,-106.599035
47110111,10,52.121371,-106.598980
47110111,11,52.121023,-106.599025
47110111,12,52.120234,-106.599009
47110112,0,52.121393,-106.591878
47110112,1,52.121327,-106.588496
47110112,2,52.122157,-106.588453
47110112,3,52.122970,-106.588180
47110112,4,52.122800,-106.586824
47110112,5,52.122058,-106.587103
47110112,6,52.120495,-106.587065
47110112,7,52.120484,-106.588471
47110112,8,52.120509,-106.590006
47110112,9,52.120505,-106.591598
47110112,10,52.120464,-106.593140
47110112,11,52.117471,-106.593213
47110112,12,52.117465,-106.594142
47110112,13,52.117215,-106.594899
47110112,14,52.118324,-106.595985
47110112,15,52.118329,-106.597582
47110112,16,52.118310,-106.598984
47110112,17,52.120234,-106.599009
47110112,18,52.121023,-106.599025
47110112,19,52.121371,-106.598980
47110112,20,52.121930,-106.599035
47110112,21,52.122761,-106.599012
47110112,22,52.123348,-106.598998
47110112,23,52.123578,-106.599016
47110112,24,52.123731,-106.598920
47110112,25,52.123866,-106.598703
47110112,26,52.123997,-106.598344
47110112,27,52.124109,-106.597752
47110112,28,52.124168,-106.597374
47110112,29,52.124227,-106.596931
47110112,30,52.124129,-106.595975
47110112,31,52.124108,-106.595802
47110112,32,52.123966,-106.595023
47110112,33,52.123655,-106.592704
47110112,34,52.123448,-106.591411
47110112,35,52.122242,-106.591892
47110112,36,52.121393,-106.591878
47110113,0,52.125860,-106.596566
47110113,1,52.124746,-106.597009
47110113,2,52.124227,-106.596931
47110113,3,52.124168,-106.597374
47110113,4,52.124109,-106.597752
47110113,5,52.123997,-106.598344
47110113,6,52.123866,-106.598703
47110113,7,52.123731,-106.598920
47110113,8,52.123578,-106.599016
47110113,9,52.123348,-106.598998
47110113,10,52.122761,-106.599012
47110113,11,52.122787,-106.600386
47110113,12,52.122725,-106.602940
47110113,13,52.123597,-106.602971
47110113,14,52.124369,-106.603101
47110113,15,52.124524,-106.601602
47110113,16,52.124518,-106.599955
47110113,17,52.125100,-106.598400
47110113,18,52.126056,-106.598019
47110113,19,52.125860,-106.596566
47110114,0,52.126717,-106.596239
47110114,1,52.125860,-106.596566
47110114,2,52.126056,-106.598019
47110114,3,52.125100,-106.598400
47110114,4,52.124518,-106.599955
47110114,5,52.124524,-106.601602
47110114,6,52.124369,-106.603101
47110114,7,52.126491,-106.603762
47110114,8,52.127646,-106.602138
47110114,9,52.127263,-106.599836
47110114,10,52.127134,-106.599050
47110114,11,52.126717,-106.596239
47110116,0,52.122157,-106.588453
47110116,1,52.121327,-106.588496
47110116,2,52.121393,-106.591878
47110116,3,52.122242,-106.591892
47110116,4,52.123448,-106.591411
47110116,5,52.125075,-106.590767
47110116,6,52.124516,-106.587548
47110116,7,52.122970,-106.588180
47110116,8,52.122157,-106.588453
47110123,0,52.116589,-106.585617
47110123,1,52.116573,-106.584255
47110123,2,52.118221,-106.584301
47110123,3,52.118227,-106.583191
47110123,4,52.118206,-106.582007
47110123,5,52.117370,-106.582036
47110123,6,52.116525,-106.582021
47110123,7,52.115527,-106.582043
47110123,8,52.115509,-106.580656
47110123,9,52.115496,-106.579358
47110123,10,52.117379,-106.579349
47110123,11,52.118215,-106.579364
47110123,12,52.118236,-106.575129
47110123,13,52.117210,-106.575136
47110123,14,52.117222,-106.577975
47110123,15,52.116363,-106.577984
47110123,16,52.115505,-106.578047
47110123,17,52.115511,-106.575150
47110123,18,52.115121,-106.575155
47110123,19,52.114752,-106.575154
47110123,20,52.114779,-106.579719
47110123,21,52.114774,-106.580585
47110123,22,52.114766,-106.582087
47110123,23,52.114765,-106.582163
47110123,24,52.114761,-106.582944
47110123,25,52.114757,-106.583638
47110123,26,52.114757,-106.583642
47110123,27,52.114737,-106.587079
47110123,28,52.115634,-106.587083
47110123,29,52.117461,-106.587083
47110123,30,52.118198,-106.587085
47110123,31,52.118221,-106.585630
47110123,32,52.116589,-106.585617
47110126,0,52.112153,-106.588399
47110126,1,52.111359,-106.588366
47110126,2,52.111339,-106.587017
47110126,3,52.109295,-106.587048
47110126,4,52.108197,-106.587068
47110126,5,52.108203,-106.588414
47110126,6,52.108204,-106.589656
47110126,7,52.108206,-106.590853
47110126,8,52.108970,-106.590851
47110126,9,52.109707,-106.590892
47110126,10,52.109734,-106.593894
47110126,11,52.110506,-106.593884
47110126,12,52.110516,-106.590877
47110126,13,52.111352,-106.590892
47110126,14,52.111352,-106.590206
47110126,15,52.112153,-106.590176
47110126,16,52.112153,-106.588399
47110147,0,52.095535,-106.598957
47110147,1,52.094780,-106.598901
47110147,2,52.094772,-106.600127
47110147,3,52.094774,-106.601324
47110147,4,52.094785,-106.603118
47110147,5,52.094003,-106.603136
47110147,6,52.093221,-106.603137
47110147,7,52.093010,-106.603137
47110147,8,52.092513,-106.602864
47110147,9,52.092356,-106.602639
47110147,10,52.091747,-106.601727
47110147,11,52.090703,-106.600008
47110147,12,52.090606,-106.599783
47110147,13,52.090559,-106.599532
47110147,14,52.090566,-106.598021
47110147,15,52.090573,-106.596856
47110147,16,52.092317,-106.596842
47110147,17,52.093075,-106.596804
47110147,18,52.093071,-106.595614
47110147,19,52.091570,-106.595619
47110147,20,52.090582,-106.595618
47110147,21,52.090580,-106.594424
47110147,22,52.090890,-106.594447
47110147,23,52.091099,-106.594385
47110147,24,52.091374,-106.594094
47110147,25,52.092128,-106.593429
47110147,26,52.092302,-106.593338
47110147,27,52.092729,-106.593287
47110147,28,52.093085,-106.593293
47110147,29,52.093090,-106.591585
47110147,30,52.091588,-106.591620
47110147,31,52.091606,-106.590234
47110147,32,52.091599,-106.588803
47110147,33,52.091605,-106.587650
47110147,34,52.091607,-106.586979
47110147,35,52.090057,-106.586878
47110147,36,52.089188,-106.586849
47110147,37,52.089426,-106.596263
47110147,38,52.089455,-106.597393
47110147,39,52.089459,-106.598320
47110147,40,52.089244,-106.598330
47110147,41,52.085561,-106.598506
47110147,42,52.085561,-106.598871
47110147,43,52.085513,-106.604384
47110147,44,52.084940,-106.604490
47110147,45,52.085070,-106.604740
47110147,46,52.089310,-106.604711
47110147,47,52.089491,-106.604678
47110147,48,52.089702,-106.604697
47110147,49,52.094386,-106.604674
47110147,50,52.096323,-106.603146
47110147,51,52.095531,-106.603171
47110147,52,52.095536,-106.600184
47110147,53,52.095535,-106.598957
47110148,0,52.094777,-106.593304
47110148,1,52.093831,-106.593305
47110148,2,52.093085,-106.593293
47110148,3,52.092729,-106.593287
47110148,4,52.092302,-106.593338
47110148,5,52.092128,-106.593429
47110148,6,52.091374,-106.594094
47110148,7,52.091099,-106.594385
47110148,8,52.090890,-106.594447
47110148,9,52.090580,-106.594424
47110148,10,52.090582,-106.595618
47110148,11,52.091570,-106.595619
47110148,12,52.093071,-106.595614
47110148,13,52.093075,-106.596804
47110148,14,52.092317,-106.596842
47110148,15,52.092330,-106.597274
47110148,16,52.092417,-106.597855
47110148,17,52.092514,-106.598268
47110148,18,52.092642,-106.598624
