index,postal_code,lat,lng,walkscore,da_id
8842,S7K 2B5,52.131000,-106.662000,47110062,94
8843,S7K 2B2,52.129500,-106.663500,47110065,98
8844,S7K 2B1,52.129500,-106.663500,47110065,98
8845,S7L 3Y5,52.143000,-106.720500,47110369,58
8846,S7L 3Y4,52.141500,-106.719000,47110369,50
8847,S7L 3Y7,52.138500,-106.722000,47110368,59
8848,S7L 3Y7,52.137000,-106.723500,47110368,64
8849,S7L 3Y6,52.138500,-106.722000,47110368,59
8850,S7L 3Y1,52.140000,-106.723500,47110367,62
8851,S7L 3Y3,52.141500,-106.719000,47110369,50
8852,S7L 3Y2,52.141500,-106.719000,47110369,50
8853,S7L 3Y9,52.141500,-106.722000,47110370,58
8854,S7L 3Y8,52.140000,-106.722000,47110369,60
8855,S7L 1W1,52.131000,-106.678500,47110413,85
8856,S7L 6A5,52.164000,-106.681500,47110388,40
8857,S7L 1W3,52.135500,-106.678500,47110413,68
8858,S7L 6A7,52.161000,-106.680000,47110388,46
8859,S7L 6A7,52.162500,-106.680000,47110388,44
8860,S7L 1W5,52.138500,-106.678500,47110406,66
8861,S7L 6A1,52.165500,-106.678500,47110388,37
8862,S7L 6A2,52.158000,-106.683000,47110388,40
8863,S7L 6A2,52.159500,-106.680000,47110388,50
8864,S7L 6A2,52.161000,-106.675500,47110388,52
8865,S7L 6A2,52.159500,-106.675500,47110388,56
8866,S7L 6A2,52.162500,-106.672500,47110388,44
8867,S7L 6A3,52.161000,-106.674000,47110388,54
8868,S7L 1W8,52.141500,-106.678500,47110404,78
8869,S7L 6A8,52.159500,-106.680000,47110388,50
8870,S7L 6A9,52.162500,-106.680000,47110388,44
8871,S7H 2K6,52.113000,-106.636500,47110089,80
8872,S7H 2K7,52.111500,-106.636500,47110089,73
8873,S7H 2K4,52.114500,-106.636500,47110089,86
8874,S7H 2K5,52.113000,-106.636500,47110089,80
8875,S7H 2K2,52.108500,-106.638000,47110088,65
8876,S7M 3J8,52.123500,-106.708500,47110552,59
8877,S7H 2K1,52.108500,-106.638000,47110088,65
8878,S7M 3J5,52.126500,-106.708500,47110558,69
8879,S7M 3J4,52.126500,-106.708500,47110558,69
8880,S7M 3J7,52.125000,-106.708500,47110553,62
8881,S7M 3J6,52.125000,-106.708500,47110553,62
8882,S7M 3J1,52.126500,-106.756500,47110581,62
8883,S7H 2K8,52.111500,-106.636500,47110089,73
8884,S7H 2K9,52.110000,-106.636500,47110088,68
8885,S7L 7E5,52.137000,-106.752000,47110354,34
8886,S7L 7E5,52.138500,-106.752000,47110354,30
8887,S7L 7E4,52.137000,-106.752000,47110354,34
8888,S7L 7E4,52.140000,-106.752000,47110353,27
8889,S7L 7E6,52.137000,-106.750500,47110354,36
8890,S7L 7E6,52.138500,-106.752000,47110354,30
8891,S7L 7E6,52.138500,-106.750500,47110471,32
8892,S7L 7E1,52.156500,-106.687500,47110387,30
8893,S7L 7E3,52.138500,-106.752000,47110354,30
8894,S7L 7E3,52.140000,-106.752000,47110353,27
8895,S7L 7E2,52.140000,-106.752000,47110353,27
8896,S7L 7E2,52.140000,-106.750500,47110353,28
8897,S7L 7E9,52.150500,-106.722000,47110401,47
8898,S7L 7E9,52.149000,-106.723500,47110401,49
8899,S7L 7E9,52.150500,-106.723500,47110401,47
8900,S7L 7E8,52.144500,-106.722000,47110371,42
8901,S7L 7E8,52.147500,-106.720500,47110373,33
8902,S7L 7E8,52.150500,-106.723500,47110401,47
8903,S7L 7E8,52.146000,-106.720500,47110371,50
8904,S7M 2W4,52.125000,-106.693500,47110568,69
8905,S7J 0Z9,52.093500,-106.656000,47110531,46
8906,S7J 0Z8,52.093500,-106.654500,47110531,46
8907,S7M 2T8,52.110000,-106.692000,47110541,40
8908,S7M 2T9,52.120500,-106.693500,47110547,51
8909,S7J 0Z1,52.099500,-106.656000,47110534,52
8910,S7M 2T7,52.110000,-106.692000,47110541,40
8911,S7M 2T4,52.114500,-106.692000,47110542,55
8912,S7J 0Z2,52.098000,-106.656000,47110534,53
8913,S7J 0Z5,52.096500,-106.656000,47110534,51
8914,S7J 0Z4,52.096500,-106.656000,47110534,51
8915,S7J 0Z7,52.095000,-106.656000,47110531,50
8916,S7J 0Z6,52.096500,-106.657500,47110531,51
8917,S7V 1K3,52.105500,-106.566000,47110508,44
8918,S7V 1K3,52.105500,-106.564500,47110508,41
8919,S7V 1K3,52.104000,-106.566000,47110506,49
8920,S7V 1K3,52.104000,-106.564500,47110506,46
8921,S7V 1K2,52.101000,-106.561500,47110524,42
8922,S7V 1K1,52.102500,-106.561500,47110524,42
8923,S7V 1K7,52.104000,-106.561500,47110506,38
8924,S7V 1K7,52.105500,-106.563000,47110506,36
8925,S7V 1K7,52.104000,-106.563000,47110506,42
8926,S7V 1K6,52.105500,-106.560000,47110506,26
8927,S7V 1K5,52.108500,-106.561500,47110508,20
8928,S7V 1K4,52.104000,-106.566000,47110506,49
8929,S7V 1K4,52.104000,-106.563000,47110506,42
8930,S7V 1K4,52.104000,-106.564500,47110506,46
8931,S7K 5C2,52.174500,-106.621500,47110318,48
8932,S7K 5C3,52.174500,-106.620000,47110318,38
8933,S7K 5C1,52.173000,-106.621500,47110318,52
8934,S7K 5C1,52.174500,-106.621500,47110318,48
8935,S7K 5C6,52.173000,-106.648500,47110691,55
8936,S7K 5C7,52.173000,-106.648500,47110691,55
8937,S7K 5C4,52.134000,-106.659000,47110061,86
8938,S7K 5C5,52.167000,-106.626000,47110038,50
8939,S7K 5C8,52.173000,-106.624500,47110035,57
8940,S7K 5C8,52.173000,-106.626000,47110035,61
8941,S7K 5C9,52.173000,-106.624500,47110035,57
8942,S7K 5C9,52.173000,-106.626000,47110035,61
8943,S7K 5C9,52.173000,-106.623000,47110035,56
8944,S7L 0H9,52.134000,-106.675500,47110411,76
8945,S7L 0H8,52.134000,-106.674000,47110412,79
8946,S7L 0H1,52.132500,-106.699500,47110563,67
8947,S7L 0H1,52.132500,-106.701000,47110562,73
8948,S7L 0H3,52.134000,-106.713000,47110575,51
8949,S7L 0H2,52.134000,-106.713000,47110575,51
8950,S7L 0H2,52.134000,-106.714500,47110575,46
8951,S7L 0H2,52.134000,-106.711500,47110575,56
8952,S7L 0H5,52.134000,-106.672500,47110410,81
8953,S7L 0H4,52.134000,-106.714500,47110575,46
8954,S7L 0H7,52.134000,-106.674000,47110412,79
8955,S7L 0H6,52.134000,-106.672500,47110410,81
8956,S7T 0K4,52.084500,-106.636500,47110194,63
8957,S7T 0K4,52.086000,-106.633500,47110194,61
8958,S7T 0K4,52.086000,-106.635000,47110194,60
8959,S7T 0K4,52.084500,-106.635000,47110194,59
8960,S7N 1W9,52.131000,-106.602000,47110310,56
8961,S7N 1W8,52.131000,-106.602000,47110310,56
8962,S7N 1W8,52.129500,-106.600500,47110310,51
8963,S7N 1W7,52.129500,-106.600500,47110310,51
8964,S7N 1W6,52.144500,-106.600500,47110304,68
8965,S7N 1W5,52.144500,-106.600500,47110304,68
8966,S7N 1W4,52.144500,-106.600500,47110304,68
8967,S7N 1W3,52.144500,-106.600500,47110304,68
8968,S7N 1W2,52.141500,-106.609500,47110307,48
8969,S7N 1W1,52.141500,-106.605000,47110308,64
8970,S7K 7Y8,52.123500,-106.666500,47110066,95
8971,S7K 7Y9,52.171500,-106.636500,47110396,76
8972,S7K 7Y6,52.144500,-106.668000,47110691,84
8973,S7K 7Y7,52.168500,-106.620000,47110315,47
8974,S7K 7Y4,52.126500,-106.657500,47110066,93
8975,S7K 7Y5,52.177500,-106.632000,47110470,43
8976,S7K 7Y2,52.158000,-106.657500,47110049,54
8977,S7K 7Y3,52.173000,-106.635000,47110455,74
8978,S7K 7Y1,52.173000,-106.638000,47110396,76
8979,S7M 5T9,52.120500,-106.756500,47110339,20
8980,S7M 5T9,52.119000,-106.758000,47110338,28
8981,S7M 5T9,52.119000,-106.756500,47110338,25
8982,S7M 5T8,52.123500,-106.753500,47110338,32
8983,S7T 0K2,52.081500,-106.626000,47110194,48
8984,S7T 0K2,52.083000,-106.627500,47110194,57
8985,S7T 0K2,52.081500,-106.629000,47110194,50
8986,S7M 5T3,52.129500,-106.675500,47110411,93
8987,S7M 5T2,52.108500,-106.711500,47110548,16
8988,S7M 5T5,52.123500,-106.677000,47110069,88
8989,S7M 5T5,52.125000,-106.675500,47110068,93
8990,S7M 5T4,52.105500,-106.675500,47110189,45
8991,S7M 5T7,52.114500,-106.696500,47110540,47
8992,S7M 5T6,52.128000,-106.722000,47110442,74
8993,S7K 4K3,52.126500,-106.662000,47110066,98
8994,S7K 4K2,52.167000,-106.647000,47110049,47
8995,S7K 4K1,52.158000,-106.668000,47110691,61
8996,S7K 4K7,52.129500,-106.657500,47110064,92
8997,S7K 4K6,52.161000,-106.660500,47110049,48
8998,S7K 4K5,52.131000,-106.656000,47110063,85
8999,S7K 4K4,52.173000,-106.656000,47110691,46
9000,S7K 4K9,52.165500,-106.638000,47110041,64
9001,S7K 4K9,52.165500,-106.636500,47110041,60
9002,S7K 4K8,52.165500,-106.641000,47110041,74
9003,S7K 4K8,52.165500,-106.638000,47110041,64
9004,S7K 4K8,52.165500,-106.639500,47110041,67
9005,S7M 0J1,52.105500,-106.675500,47110189,45
9006,S7M 0J1,52.111500,-106.672500,47110074,50
9007,S7M 0J1,52.113000,-106.672500,47110074,51
9008,S7L 1J8,52.138500,-106.674000,47110406,75
9009,S7L 1J9,52.140000,-106.674000,47110407,79
9010,S7L 1J3,52.132500,-106.674000,47110412,85
9011,S7L 1J6,52.135500,-106.674000,47110409,73
9012,S7L 1J7,52.138500,-106.674000,47110406,75
9013,S7L 1J4,52.132500,-106.674000,47110412,85
9014,S7L 1J5,52.134000,-106.674000,47110412,79
9015,S7H 3L8,52.110000,-106.608000,47110448,68
9016,S7H 3L8,52.111500,-106.606500,47110449,72
9017,S7H 3L9,52.111500,-106.606500,47110449,72
9018,S7M 4A9,52.122000,-106.711500,47110553,44
9019,S7H 3L2,52.113000,-106.612500,47110449,88
9020,S7H 3L3,52.111500,-106.612500,47110449,80
9021,S7H 3L1,52.111500,-106.615500,47110445,84
9022,S7H 3L6,52.111500,-106.608000,47110449,74
9023,S7H 3L7,52.111500,-106.608000,47110449,74
9024,S7H 3L4,52.110000,-106.611000,47110446,70
9025,S7H 3L5,52.110000,-106.611000,47110446,70
9026,S7K 5K1,52.176000,-106.626000,47110470,44
9027,S7L 4L9,52.143000,-106.735500,47110357,39
9028,S7L 4L8,52.143000,-106.731000,47110359,51
9029,S7L 4L1,52.132500,-106.753500,47110348,52
9030,S7L 4L1,52.134000,-106.750500,47110348,39
9031,S7L 4L1,52.134000,-106.753500,47110348,42
9032,S7L 4L2,52.140000,-106.695000,47110381,55
9033,S7L 4L5,52.140000,-106.725000,47110370,65
9034,S7L 4L4,52.137000,-106.722000,47110368,66
9035,S7L 4L4,52.137000,-106.719000,47110379,58
9036,S7L 4L7,52.143000,-106.731000,47110359,51
9037,S7L 4L6,52.158000,-106.671000,47110388,63
9038,S7K 0A9,52.125000,-106.663500,47110066,98
9039,S7N 2W9,52.149000,-106.591500,47110301,51
9040,S7N 2W9,52.149000,-106.593000,47110302,49
9041,S7H 0R9,52.114500,-106.645500,47110085,77
9042,S7H 0R8,52.114500,-106.647000,47110085,77
9043,S7H 0R3,52.114500,-106.653000,47110084,86
9044,S7H 0R2,52.114500,-106.656000,47110184,86
9045,S7H 0R1,52.114500,-106.656000,47110184,86
9046,S7H 0R7,52.114500,-106.647000,47110085,77
9047,S7H 0R6,52.114500,-106.650000,47110084,81
9048,S7H 0R5,52.114500,-106.650000,47110084,81
9049,S7H 0R4,52.114500,-106.653000,47110084,86
9050,S7N 0B4,52.117500,-106.666500,47110076,74
9051,S7N 0B7,52.116000,-106.663500,47110078,80
9052,S7K 0A2,52.123500,-106.665000,47110066,95
9053,S7K 0A5,52.125000,-106.665000,47110066,96
9054,S7N 2W5,52.147500,-106.602000,47110305,52
9055,S7N 2W5,52.147500,-106.600500,47110304,56
9056,S7K 0A7,52.125000,-106.662000,47110066,94
9057,S7K 0A6,52.125000,-106.665000,47110066,96
9058,S7J 2E8,52.104000,-106.623000,47110160,74
9059,S7J 2E8,52.105500,-106.623000,47110160,70
9060,S7J 2E9,52.101000,-106.623000,47110161,74
9061,S7J 2E6,52.096500,-106.624500,47110161,61
9062,S7J 2E7,52.104000,-106.623000,47110160,74
9063,S7J 2E7,52.105500,-106.623000,47110160,70
9064,S7J 2E4,52.099500,-106.624500,47110161,73
9065,S7J 2E5,52.099500,-106.624500,47110161,73
9066,S7J 2E5,52.096500,-106.624500,47110161,61
9067,S7J 2E2,52.107000,-106.627500,47110160,63
9068,S7J 2E3,52.107000,-106.627500,47110160,63
9069,S7J 2E1,52.105500,-106.629000,47110160,50
9070,S7T 1E2,52.081500,-106.656000,47110699,9
9071,S7T 1E1,52.078500,-106.651500,47110699,19
9072,S7L 6S6,52.144500,-106.729500,47110358,46
9073,S7K 0G7,52.128000,-106.662000,47110065,98
9074,S7K 0G6,52.128000,-106.662000,47110065,98
9075,S7K 0G5,52.168500,-106.626000,47110038,56
9076,S7L 6S7,52.149000,-106.734000,47110402,18
9077,S7L 6S7,52.149000,-106.731000,47110402,42
9078,S7K 0G9,52.173000,-106.648500,47110691,55
9079,S7K 0G8,52.131000,-106.653000,47110066,75
9080,S7L 6S4,52.144500,-106.729500,47110358,46
9081,S7L 6S2,52.168500,-106.674000,47110397,33
9082,S7L 1A6,52.147500,-106.671000,47110391,78
9083,S7L 6S1,52.165500,-106.678500,47110388,37
9084,S7L 6S1,52.168500,-106.677000,47110397,26
9085,S7K 3J9,52.173000,-106.620000,47110318,46
9086,S7K 3J9,52.137000,-106.546500,47110689,21
9087,S7K 3J9,52.107000,-106.555500,47110506,14
9088,S7N 3J9,52.149000,-106.609500,47110306,41
9089,S7N 3J9,52.147500,-106.606500,47110306,46
9090,S7K 3J3,52.147500,-106.641000,47110051,36
9091,S7K 3J2,52.146000,-106.642500,47110051,46
9092,S7K 3J7,52.161000,-106.660500,47110049,48
9093,S7K 3J6,52.114500,-106.734000,47110576,13
9094,S7K 3J5,52.128000,-106.758000,47110581,58
9095,S7K 3J4,52.126500,-106.657500,47110066,93
9096,S7J 4E9,52.093500,-106.593000,47110134,44
9097,S7J 4E1,52.092000,-106.594500,47110148,33
9098,S7J 4E1,52.090500,-106.594500,47110147,28
9099,S7J 3A9,52.104000,-106.618500,47110461,51
9100,S7J 3A9,52.096500,-106.615500,47110153,62
9101,S7J 3A8,52.095000,-106.609500,47110152,39
9102,S7J 3A8,52.098000,-106.609500,47110154,55
9103,S7J 3A8,52.096500,-106.615500,47110153,62
9104,S7J 3A7,52.104000,-106.618500,47110461,51
9105,S7J 3A7,52.096500,-106.615500,47110153,62
9106,S7J 3A6,52.095000,-106.609500,47110152,39
9107,S7J 3A6,52.098000,-106.609500,47110154,55
9108,S7J 3A6,52.096500,-106.615500,47110153,62
9109,S7J 3A5,52.104000,-106.618500,47110461,51
9110,S7J 3A5,52.096500,-106.615500,47110153,62
9111,S7J 3A4,52.095000,-106.609500,47110152,39
9112,S7J 3A4,52.098000,-106.609500,47110154,55
9113,S7J 3A4,52.096500,-106.615500,47110153,62
9114,S7J 3A3,52.104000,-106.618500,47110461,51
9115,S7J 3A3,52.096500,-106.615500,47110153,62
9116,S7J 3A2,52.095000,-106.609500,47110152,39
9117,S7J 3A2,52.098000,-106.609500,47110154,55
9118,S7J 3A2,52.096500,-106.615500,47110153,62
9119,S7J 3A1,52.104000,-106.618500,47110461,51
9120,S7J 3A1,52.096500,-106.615500,47110153,62
9121,S7M 4M3,52.120500,-106.731000,47110436,26
9122,S7M 4M2,52.119000,-106.725000,47110434,36
9123,S7M 4M1,52.120500,-106.734000,47110439,28
9124,S7M 4M7,52.120500,-106.725000,47110434,43
9125,S7M 4M7,52.120500,-106.728000,47110436,35
9126,S7M 4M6,52.120500,-106.728000,47110436,35
9127,S7M 4M5,52.122000,-106.738500,47110440,23
9128,S7M 4M5,52.122000,-106.740000,47110440,30
9129,S7M 4M4,52.122000,-106.737000,47110440,23
9130,S7M 4M9,52.120500,-106.726500,47110434,39
9131,S7M 4M8,52.120500,-106.726500,47110434,39
9132,S7V 0N7,52.102500,-106.561500,47110524,42
9133,S7W 0K9,52.168500,-106.578000,47110664,12
9134,S7W 0K8,52.165500,-106.579500,47110664,12
9135,S7W 0K8,52.165500,-106.576500,47110664,12
9136,S7W 0K8,52.164000,-106.576500,47110664,12
9137,S7K 0V1,52.158000,-106.657500,47110049,54
9138,S7W 0K3,52.168500,-106.579500,47110664,12
9139,S7W 0K3,52.168500,-106.581000,47110664,13
9140,S7W 0K2,52.167000,-106.579500,47110664,13
9141,S7W 0K2,52.168500,-106.579500,47110664,12
9142,S7W 0K2,52.167000,-106.578000,47110664,14
9143,S7W 0K1,52.167000,-106.581000,47110664,14
9144,S7W 0K7,52.165500,-106.579500,47110664,12
9145,S7W 0K7,52.164000,-106.581000,47110664,14
9146,S7W 0K7,52.164000,-106.576500,47110664,12
9147,S7W 0K6,52.162500,-106.578000,47110664,11
9148,S7W 0K6,52.164000,-106.578000,47110664,12
9149,S7W 0K5,52.162500,-106.578000,47110664,11
9150,S7W 0K4,52.164000,-106.578000,47110664,12
9151,S7W 0K4,52.162500,-106.578000,47110664,11
9152,S7W 0K4,52.164000,-106.581000,47110664,14
9153,S7W 0K4,52.162500,-106.581000,47110664,13
9154,S7K 0V3,52.159500,-106.663500,47110691,53
9155,S7K 0V4,52.159500,-106.663500,47110691,53
9156,S7K 0V5,52.161000,-106.663500,47110691,47
9157,S7K 0V7,52.159500,-106.654500,47110049,41
9158,S7L 3W9,52.140000,-106.716000,47110379,47
9159,S7L 3W9,52.141500,-106.714500,47110369,47
9160,S7L 3W9,52.143000,-106.714500,47110369,55
9161,S7L 3W8,52.141500,-106.716000,47110369,43
9162,S7L 3W8,52.140000,-106.717500,47110369,52
9163,S7L 3W7,52.138500,-106.719000,47110368,56
9164,S7L 3W6,52.138500,-106.719000,47110368,56
9165,S7L 3W6,52.140000,-106.717500,47110369,52
9166,S7L 3W5,52.138500,-106.719000,47110368,56
9167,S7L 3W4,52.138500,-106.719000,47110368,56
9168,S7L 3W3,52.137000,-106.722000,47110368,66
9169,S7L 3W3,52.137000,-106.720500,47110379,68
9170,S7L 3W2,52.137000,-106.720500,47110379,68
9171,S7L 3W1,52.138500,-106.717500,47110368,50
9172,S7K 4V4,52.171500,-106.624500,47110035,50
9173,S7K 4V5,52.170000,-106.626000,47110455,48
9174,S7K 4V6,52.170000,-106.626000,47110455,48
9175,S7K 4V7,52.170000,-106.624500,47110455,54
9176,S7K 4V1,52.171500,-106.626000,47110035,61
9177,S7K 4V2,52.173000,-106.624500,47110035,57
9178,S7K 4V3,52.171500,-106.626000,47110035,61
9179,S7K 4V8,52.170000,-106.624500,47110455,54
9180,S7K 4V9,52.170000,-106.623000,47110455,55
9181,S7L 6C8,52.135500,-106.761000,47110581,28
9182,S7L 6C8,52.131000,-106.755000,47110581,49
9183,S7L 6C8,52.134000,-106.761000,47110581,36
9184,S7L 6C8,52.131000,-106.758000,47110581,52
9185,S7L 6C8,52.134000,-106.756500,47110581,44
9186,S7L 6C8,52.132500,-106.756500,47110581,50
9187,S7L 6C8,52.134000,-106.762500,47110581,29
9188,S7L 6C8,52.132500,-106.764000,47110581,32
9189,S7L 6C8,52.132500,-106.761000,47110581,41
9190,S7L 6C8,52.134000,-106.755000,47110581,36
9191,S7L 6C8,52.135500,-106.755000,47110581,35
9192,S7L 6C8,52.132500,-106.758000,47110581,50
9193,S7L 6C8,52.138500,-106.761000,47110581,15
9194,S7L 6C8,52.135500,-106.758000,47110581,26
9195,S7L 6C8,52.137000,-106.762500,47110581,14
9196,S7L 6C8,52.138500,-106.762500,47110581,14
9197,S7L 6C8,52.132500,-106.759500,47110581,47
9198,S7L 6C8,52.131000,-106.762500,47110581,30
9199,S7L 6C8,52.137000,-106.756500,47110581,30
9200,S7L 6C8,52.140000,-106.756500,47110581,22
9201,S7L 6C9,52.144500,-106.729500,47110358,46
9202,S7L 6C6,52.137000,-106.750500,47110354,36
9203,S7L 6C6,52.137000,-106.753500,47110354,32
9204,S7L 6C7,52.161000,-106.675500,47110388,52
9205,S7L 6C4,52.161000,-106.674000,47110388,54
9206,S7L 6C5,52.161000,-106.672500,47110388,48
9207,S7L 6C2,52.158000,-106.683000,47110388,40
9208,S7L 6C2,52.159500,-106.680000,47110388,50
9209,S7L 6C2,52.159500,-106.681500,47110388,46
9210,S7L 6C3,52.159500,-106.672500,47110388,59
9211,S7L 6C1,52.165500,-106.678500,47110388,37
9212,S7M 3T7,52.108500,-106.728000,47110548,16
9213,S7M 3T6,52.108500,-106.728000,47110548,16
9214,S7M 3T6,52.108500,-106.725000,47110694,14
9215,S7M 3T5,52.108500,-106.725000,47110694,14
9216,S7M 3T4,52.108500,-106.723500,47110694,13
9217,S7M 3T3,52.108500,-106.722000,47110694,12
9218,S7M 3T2,52.110000,-106.719000,47110548,13
9219,S7M 3T1,52.108500,-106.723500,47110694,13
9220,S7M 3T1,52.110000,-106.719000,47110548,13
9221,S7M 3T1,52.110000,-106.722000,47110548,14
9222,S7M 3T9,52.108500,-106.732500,47110579,20
9223,S7M 3T8,52.108500,-106.732500,47110579,20
9224,S7M 3T8,52.108500,-106.728000,47110548,16
9225,S7H 2M1,52.113000,-106.635000,47110091,85
9226,S7H 2M2,52.111500,-106.635000,47110090,80
9227,S7H 2M3,52.111500,-106.635000,47110090,80
9228,S7H 2M4,52.110000,-106.635000,47110090,72
9229,S7H 2M5,52.110000,-106.635000,47110090,72
9230,S7H 2M6,52.108500,-106.635000,47110090,66
9231,S7H 2M7,52.108500,-106.635000,47110090,66
9232,S7H 2M8,52.113000,-106.633500,47110091,81
9233,S7H 2M9,52.113000,-106.633500,47110091,81
9234,S7L 7K8,52.153500,-106.687500,47110387,28
9235,S7L 7K7,52.161000,-106.671000,47110388,48
9236,S7L 7K6,52.141500,-106.693500,47110382,59
9237,S7L 7K5,52.141500,-106.752000,47110353,24
9238,S7L 7K5,52.140000,-106.752000,47110353,27
9239,S7L 7K5,52.140000,-106.750500,47110353,28
9240,S7L 7K4,52.141500,-106.752000,47110353,24
9241,S7L 7K4,52.140000,-106.752000,47110353,27
9242,S7L 7K3,52.140000,-106.752000,47110353,27
9243,S7L 7K2,52.131000,-106.728000,47110365,83
9244,S7L 7K1,52.144500,-106.717500,47110372,50
9245,S7L 7K1,52.147500,-106.717500,47110374,45
9246,S7L 7K1,52.146000,-106.717500,47110372,48
9247,S7N 0Y8,52.119000,-106.663500,47110077,82
9248,S7N 0Y9,52.114500,-106.665000,47110186,72
9249,S7N 0Y1,52.117500,-106.668000,47110076,70
9250,S7N 0Y2,52.117500,-106.668000,47110076,70
9251,S7N 0Y3,52.116000,-106.668000,47110076,70
9252,S7N 0Y4,52.114500,-106.668000,47110074,66
9253,S7N 0Y5,52.114500,-106.668000,47110074,66
9254,S7N 0Y6,52.119000,-106.665000,47110077,77
9255,S7N 0Y7,52.119000,-106.665000,47110077,77
9256,S7M 2R8,52.126500,-106.692000,47110567,77
9257,S7M 2R9,52.126500,-106.692000,47110567,77
9258,S7M 2R1,52.111500,-106.692000,47110541,47
9259,S7M 2R2,52.110000,-106.690500,47110541,40
9260,S7M 2R3,52.110000,-106.690500,47110541,40
9261,S7M 2R4,52.128000,-106.695000,47110566,79
9262,S7M 2R4,52.107000,-106.696500,47110540,21
9263,S7M 2R4,52.119000,-106.690500,47110547,58
9264,S7M 2R4,52.114500,-106.692000,47110542,55
9265,S7M 2R5,52.128000,-106.692000,47110567,79
9266,S7M 2R6,52.126500,-106.692000,47110567,77
9267,S7M 2R7,52.126500,-106.692000,47110567,77
9268,S7M 0L4,52.101000,-106.674000,47110189,52
9269,S7M 0L5,52.101000,-106.674000,47110189,52
9270,S7M 0L6,52.108500,-106.675500,47110189,46
9271,S7M 0L7,52.108500,-106.675500,47110189,46
9272,S7K 5M8,52.179000,-106.614000,47110327,19
9273,S7M 0L1,52.128000,-106.746000,47110344,34
9274,S7M 0L2,52.102500,-106.674000,47110189,44
9275,S7M 0L3,52.102500,-106.674000,47110189,44
9276,S7K 5M4,52.177500,-106.629000,47110032,34
9277,S7K 5M5,52.126500,-106.662000,47110066,98
9278,S7K 5M6,52.179000,-106.609500,47110327,14
9279,S7K 5M7,52.177500,-106.609500,47110327,18
9280,S7K 5M7,52.179000,-106.609500,47110327,14
9281,S7M 0L8,52.108500,-106.675500,47110189,46
9282,S7K 5M1,52.177500,-106.630500,47110032,35
9283,S7K 5M2,52.177500,-106.630500,47110032,35
9284,S7K 5M3,52.177500,-106.629000,47110032,34
9285,S7L 0N3,52.137000,-106.681500,47110572,62
9286,S7L 0N2,52.137000,-106.681500,47110572,62
9287,S7L 0N1,52.137000,-106.680000,47110413,64
9288,S7L 0N7,52.137000,-106.710000,47110574,46
9289,S7L 0N7,52.137000,-106.708500,47110574,50
9290,S7L 0N6,52.137000,-106.695000,47110564,59
9291,S7L 0N5,52.137000,-106.692000,47110573,58
9292,S7L 0N5,52.137000,-106.693500,47110564,68
9293,S7L 0N4,52.137000,-106.687500,47110573,58
9294,S7L 0N9,52.138500,-106.672500,47110406,75
9295,S7L 0N8,52.137000,-106.711500,47110575,40
9296,S7J 1B4,52.095000,-106.654500,47110531,49
9297,S7J 1B5,52.093500,-106.654500,47110531,46
9298,S7J 1B6,52.107000,-106.654500,47110539,71
9299,S7J 1B7,52.107000,-106.654500,47110539,71
9300,S7J 1B1,52.099500,-106.656000,47110534,52
9301,S7J 1B2,52.098000,-106.654500,47110534,54
9302,S7J 1B3,52.098000,-106.656000,47110534,53
9303,S7J 1B8,52.105500,-106.654500,47110539,68
9304,S7J 1B9,52.105500,-106.654500,47110539,68
9305,S7M 5R3,52.119000,-106.744500,47110338,22
9306,S7M 5R2,52.119000,-106.744500,47110338,22
9307,S7M 5R1,52.119000,-106.744500,47110338,22
9308,S7M 5R7,52.120500,-106.746000,47110342,26
9309,S7M 5R6,52.120500,-106.746000,47110342,26
9310,S7M 5R6,52.119000,-106.749000,47110342,21
9311,S7M 5R6,52.119000,-106.744500,47110338,22
9312,S7M 5R5,52.119000,-106.749000,47110342,21
9313,S7M 5R4,52.119000,-106.744500,47110338,22
9314,S7M 5R9,52.119000,-106.749000,47110342,21
9315,S7M 5R9,52.120500,-106.750500,47110338,25
9316,S7M 5R8,52.119000,-106.749000,47110342,21
9317,S7H 3R4,52.126500,-106.594500,47110468,37
9318,S7H 3R4,52.125000,-106.596000,47110468,44
9319,S7H 3R5,52.125000,-106.596000,47110468,44
9320,S7H 3R6,52.125000,-106.594500,47110468,42
9321,S7H 3R7,52.126500,-106.594500,47110468,37
9322,S7H 3R1,52.126500,-106.597500,47110114,40
9323,S7H 3R1,52.126500,-106.602000,47110114,33
9324,S7H 3R2,52.126500,-106.602000,47110114,33
9325,S7H 3R3,52.126500,-106.597500,47110114,40
9326,S7J 0X3,52.102500,-106.659000,47110179,55
9327,S7H 3R8,52.125000,-106.594500,47110468,42
9328,S7H 3R9,52.125000,-106.594500,47110468,42
9329,S7K 6W9,52.177500,-106.635000,47110031,42
9330,S7K 6W8,52.179000,-106.636500,47110030,34
9331,S7K 6W8,52.176000,-106.635000,47110030,62
9332,S7K 1A8,52.155000,-106.645500,47110047,30
9333,S7K 1A8,52.153500,-106.645500,47110048,30
9334,S7K 1A9,52.155000,-106.642500,47110048,31
9335,S7K 1A9,52.155000,-106.645500,47110047,30
9336,S7K 6W1,52.158000,-106.660500,47110049,47
9337,S7K 6W1,52.155000,-106.660500,47110049,57
9338,S7K 1A5,52.155000,-106.644000,47110048,23
